Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX
Case8,1.6444274046134073,4.957825906446392,(-0.8822849742605392+2.0816681711721685e-17j),(-0.4167705915315106+0j),(-0.09798761939944184-6.856140967346867e-18j),0.06518615753781287,1.6689710972195777,5.154175447295755,0.9927593416302816,8447
Case8,1.6198837120072371,5.105088062083414,(-0.8957788758914368+4.625929269271485e-18j),(-0.4052545521580908+0j),(-0.0816809710421005-9.544684237697323e-18j),0.02386956817615417,1.6526086354821308,5.137812985558308,0.9996789125483377,8423
Case8,2.5034566458293663,5.497787143782138,(-0.7771399113572551+3.469446951953614e-18j),(-0.40924666855724556+0j),(-0.2620626111517366-1.425287428824741e-17j),0.3268822892191267,1.8653206380689396,5.227806525114265,0.8075216686107182,8510
Case8,1.6444274046134073,4.957825906446392,(-0.815192511384002+0j),(-0.37586169776171574+0j),(-0.22436300164132278-9.951013080777229e-18j),0.27241862156885704,1.8211419913778333,5.17381040138069,0.9927593416302816,8534
Case8Fin,1.6444274046134073,5.154175447295755,(-0.815192511384002+0j),(-0.37586169776171574+0j),(-0.22436300164132278-9.951013080777229e-18j),0.27241862156885704,1.8211419913778333,5.17381040138069,0.9919378370283434,8411
Case9,0.5154175447295755,4.466952054322987,(-0.47812665110598257+0j),(0.1197644914219866+0j),(0.8700869911087112+1.6161062735583125e-17j),1.275078869915351,0.5154175447295755,4.466952054322987,0.805533974559647,8636
Case9,0.6135923151542565,4.466952054322987,(-0.5183392963133595-6.938893903907228e-18j),(0.12983723468123393+0j),(0.8438359021301475-2.8652916103848134e-18j),1.1985423924701628,0.564504929941916,4.466952054322987,0.8427012795814702,8528
Case9,1.4480778637640452,4.565126824747668,(-0.6728053449575137-9.25185853854297e-18j),(0.13510048745379127+0j),(0.6033608264865037+3.0650081659732247e-18j),0.7983380154098075,0.8590292412159591,4.49967697779788,0.999718122470465,8489
Case9,1.4971652489763858,4.565126824747668,(-0.7512280820577876+0j),(0.1379085910599107+0j),(0.47091176076479463+7.944730120126953e-18j),0.5846581089817051,1.0185632431560658,4.516039439535327,0.9986035627263696,8594
Case9,1.3008157081270237,4.565126824747668,(-0.7916513946764541+0j),(0.13860993672850605+0j),(0.43007196010681537+9.814546483752013e-18j),0.502693650036464,1.0750137361502574,4.525856916577796,0.9958424031316974,8519
Case9Fin,1.423534171157875,4.516039439535327,(-0.7916513946764541+0j),(0.13860993672850605+0j),(0.43007196010681537+9.814546483752013e-18j),0.502693650036464,1.0750137361502574,4.525856916577796,0.9692710790818452,8384
Case10,1.5953400194010667,2.5034566458293663,(0.5955198909992363+5.551115123125783e-17j),(0.8029656203890949+0j),(-0.024541228522912018+1.3538594963418622e-17j),0.37358957955751443,1.5953400194010667,2.5034566458293663,0.9817366501113219,8369
Case10,1.5953400194010667,2.6016314162540475,(0.5547338985288386+2.7755575615628914e-17j),(0.830217949284152+0j),(-0.024541228522912045+6.631312855771227e-19j),0.30555125819205964,1.5953400194010667,2.552544031041707,0.9925358095562207,8360
Case10,1.5707963267948966,2.454369260617026,(0.5812870270737742+1.850371707708594e-17j),(0.8111487839770137+0j),(-0.016360819015274697+4.420875237180818e-19j),0.34617566374156966,1.5871587885323433,2.5198191075668137,0.9745124762882469,8384
Case10,1.5707963267948966,2.650718801466388,(0.5538144545118302+0j),(0.8288419040698491+0j),(-0.012270614261456023+3.3156564278856136e-19j),0.3051001758406089,1.5830681730979816,2.552544031041707,0.99609128341046,8348
Case10,1.6198837120072371,2.84706834231575,(0.5010385669390126+0j),(0.8542310550936358+0j),(-0.019630026274648427-9.571020720282262e-19j),0.22293161854448623,1.5904312808798327,2.611448893296516,0.9984454130861495,8492
Case10Fin,1.5953400194010667,2.7979809571034093,(0.5010385669390126+0j),(0.8542310550936358+0j),(-0.019630026274648427-9.571020720282262e-19j),0.22293161854448623,1.5904312808798327,2.611448893296516,0.9933657172715243,8381
Case11,2.9206994201342606,4.074252972624263,(-0.17598376625074758+1.3877787807814457e-17j),(0.13051845637487702+0j),(-0.9757021300385285-2.7414800816163366e-17j),0.9484511875828202,2.9206994201342606,4.074252972624263,0.9046551072012621,8537
Case11,2.380738182798515,4.270602513473625,(-0.39966051793378143+6.938893903907228e-18j),(0.21266751420195082+0j),(-0.8499746064949977-8.705612419112423e-18j),0.5168978545291818,2.650718801466388,4.172427743048944,0.9973316211430984,8393
Case11,2.429825568010856,4.074252972624263,(-0.4413181275622203+4.625929269271485e-18j),(0.27147654555493717+0j),(-0.8190526864988266+1.9142102983642245e-18j),0.4281526482645972,2.577087723647877,4.13970281957405,0.9856666491737771,8375
Case11,2.184388641949153,4.368777283898306,(-0.5234366278233259+3.469446951953614e-18j),(0.27246641612578854+0j),(-0.7582415627285813-3.001922515389299e-18j),0.28621289480409773,2.478912953223196,4.196971435655114,0.9963736338005391,8378
Case11,2.724349879284899,4.172427743048944,(-0.4882667160538975+0j),(0.2596402672187173+0j),(-0.7894352013235713-2.2355375326103515e-18j),0.3397502962614448,2.528000338435537,4.19206269713388,0.9537676697784865,8474
Case11Fin,2.282563412373834,4.368777283898306,(-0.4882667160538975+0j),(0.2596402672187173+0j),(-0.7894352013235713-2.2355375326103515e-18j),0.3397502962614448,2.528000338435537,4.19206269713388,0.9842813183002997,8366
Case12,1.5953400194010667,3.877903431774901,(-0.6713566938454218+0j),(0.7407279647289756+0j),(-0.024541228522912073-7.672172180280062e-18j),0.1380054558920104,1.5953400194010667,3.877903431774901,0.9978322910682724,8387
Case12,1.5707963267948966,3.6324665057131984,(-0.5713767153357098+0j),(0.8113246145386654+0j),(-0.012270614261456037-3.836086090140031e-18j),0.32085269847286835,1.5830681730979816,3.7551849687440497,0.9714162219529963,8345
Case12,1.5953400194010667,4.172427743048944,(-0.666741236283543+0j),(0.7121990450452571+0j),(-0.016360819015274752-1.535936418789372e-18j),0.12227240327780808,1.5871587885323433,3.8942658935123475,0.9898731650649695,8387
Case12,1.6935147898257479,4.270602513473625,(-0.7243536454430002-6.938893903907228e-18j),(0.6402342038196915+0j),(-0.04287328306126008+3.877472756885622e-18j),0.05925622457325368,1.6137477888556946,3.988350048502667,0.9757912432285542,8492
Case12,1.5953400194010667,4.368777283898306,(-0.7677350142971777-5.551115123125783e-18j),(0.5795450407491413+0j),(-0.03920687215359051-2.0032787440169984e-18j),0.13422143217025825,1.6100662349647692,4.064435495581795,0.9609533701484562,8480
Case12Fin,1.5953400194010667,3.9760782021995817,(-0.7677350142971777-5.551115123125783e-18j),(0.5795450407491413+0j),(-0.03920687215359051-2.0032787440169984e-18j),0.13422143217025825,1.6100662349647692,4.064435495581795,0.9977986519024136,8369
Case13,1.0062913968529805,3.0925052683774528,(0.041454999594030595+5.551115123125783e-17j),(0.8438359021301476+0j),(0.5349976198870974+4.1054615120234976e-20j),0.43871751769189593,1.0062913968529805,3.0925052683774528,0.9799175387711389,8636
Case13,0.6135923151542565,3.0925052683774528,(0.034854284202790485+0j),(0.7094752536820048+0j),(0.6762912165193407+1.4104188663672457e-19j),0.16966398800274998,0.8099418560036185,3.0925052683774528,0.9961178909048407,8621
Case13,1.2026409377023426,2.9943304979527716,(0.06886901481401271+1.850371707708594e-17j),(0.7806150226458765+0j),(0.5708258231912231+5.101668026034458e-19j),0.31225441968351697,0.9408415499031931,3.0597803449025593,0.9447282694045767,8522
Case13,1.2026409377023426,3.0925052683774528,(0.06309670781127183+1.3877787807814457e-17j),(0.8184285090214782+0j),(0.5180931265271644+4.6838374689148415e-20j),0.4085729097259183,1.0062913968529805,3.0679615757712826,0.9438135675621985,8621
Case13,0.4908738521234052,2.84706834231575,(0.07784521617068577+1.1102230246251566e-17j),(0.7449625175374502+0j),(0.5908587540914025-9.296929080992358e-20j),0.24759278231823825,0.9032078879070655,3.023782929080176,0.9838147797583251,8462
Case13Fin,0.7363107781851077,3.043417883165112,(0.07784521617068577+1.1102230246251566e-17j),(0.7449625175374502+0j),(0.5908587540914025-9.296929080992358e-20j),0.24759278231823825,0.9032078879070655,3.023782929080176,0.9923525041236325,8384
Case14,0.9326603190344698,5.497787143782138,(-0.5679534922100714+0j),(-0.5679534922100711+0j),(0.5956993044924334-2.965210450326422e-17j),0.4958945517882775,0.9326603190344698,5.497787143782138,0.9723010560710337,8453
Case14,1.1044661672776617,5.64504929941916,(-0.5500232935939898+0j),(-0.6426989891159226+0j),(0.52265531707352-1.6300075016141684e-17j),0.330174868847431,1.0185632431560658,5.5714182216006485,0.9959593340795442,8378
Case14,0.859029241215959,5.154175447295755,(-0.594851759029398+9.25185853854297e-18j),(-0.536382159115387+0j),(0.5661611590336055-9.821997329813038e-18j),0.5248260062434604,0.9653852425093635,5.432337296832351,0.9188351167166603,8558
Case14,1.423534171157875,5.988660995905543,(-0.5179245152577541+6.938893903907228e-18j),(-0.6389323447225683+0j),(0.46130348788904463-7.242311567599067e-18j),0.2799555328050814,1.0799224746714913,5.571418221600649,0.9678989375236645,8399
Case14,0.9817477042468103,5.595961914206819,(-0.5198353598123803+5.551115123125783e-18j),(-0.6396928161707205+0j),(0.48015683691515615-7.364512731054987e-18j),0.29613756582841455,1.0602875205865552,5.576326960121883,0.9836070237538243,8369
Case14Fin,1.227184630308513,5.6941366846315,(-0.5198353598123803+5.551115123125783e-18j),(-0.6396928161707205+0j),(0.48015683691515615-7.364512731054987e-18j),0.29613756582841455,1.0602875205865552,5.576326960121883,0.9909117499204586,8339
Case15,1.325359400733194,0.9817477042468103,(0.8065515100150196+0j),(-0.5389204893735896+0j),(0.24298017990326382+2.0049942454428502e-17j),0.7854329147255488,1.325359400733194,0.9817477042468103,0.931056721302805,8330
Case15,1.3744467859455345,0.9817477042468103,(0.8110223334319684+0j),(-0.541907798074704+0j),(0.2190352509596961+1.7103586413925313e-18j),0.8108613583849509,1.349903093339364,0.9817477042468103,0.9193861078642757,8330
Case15,1.3744467859455345,0.5890486225480862,(0.7223132578799185+0j),(-0.6331029176661083+0j),(0.2110536079785068-2.371544179177512e-18j),0.7261932953137102,1.3580843242080876,0.8508480103472357,0.9343226440586963,8330
Case15,0.6872233929727672,0.4908738521234052,(0.6164976744147065+0j),(-0.6146984200655081+0j),(0.3515428193245643-4.291303546487806e-19j),0.4614840029018405,1.1903690913992575,0.7608544707912781,0.987913383795441,8423
Case15,1.325359400733194,1.1780972450961724,(0.6724365436763078-5.551115123125783e-18j),(-0.566001713947186+0j),(0.32983029144030424-5.623528424561102e-18j),0.5373866122762002,1.2173671532660448,0.8443030256522569,0.9030999880503587,8372
Case15Fin,0.8835729338221293,0.6872233929727672,(0.6724365436763078-5.551115123125783e-18j),(-0.566001713947186+0j),(0.32983029144030424-5.623528424561102e-18j),0.5373866122762002,1.2173671532660448,0.8443030256522569,0.9642247329700603,8381
Case16,0.2699806186678728,5.743224069843841,(-0.1371177605291865+0j),(-0.2287671627382842+0j),(0.96377606579544+1.107962609570207e-18j),0.6226501471267246,0.2699806186678728,5.743224069843841,0.9591564938545979,8624
Case16,0.760854470791278,5.056000676871073,(-0.3931752840647196+6.938893903907228e-18j),(-0.230533187881373+0j),(0.8440115743734535+7.972942339287121e-18j),0.24506210702611636,0.5154175447295755,5.399612373357456,0.9896205577742031,8495
Case16,0.7853981633974483,5.595961914206819,(-0.41164478710025254+4.625929269271485e-18j),(-0.33588910308787484+0j),(0.7983766433111514+7.815093271589972e-18j),0.08571528670761408,0.605411084285533,5.465062220307243,0.986085227491353,8366
Case16,0.39269908169872414,5.497787143782138,(-0.3763831028434641+3.469446951953614e-18j),(-0.31956633983418076+0j),(0.8297523656111854-4.480260080055013e-19j),0.15856192753229592,0.5522330836388308,5.473243451175967,0.9830107611516123,8435
Case16,1.325359400733194,5.006913291658733,(-0.4867588888953158+8.326672684688675e-18j),(-0.3119701137194085+0j),(0.7123979284696011-1.1211359582561783e-18j),0.11989373842258527,0.7068583470577035,5.37997741927252,0.8733137825993091,8360
Case16Fin,0.6381360077604268,5.301437602932776,(-0.4867588888953158+8.326672684688675e-18j),(-0.3119701137194085+0j),(0.7123979284696011-1.1211359582561783e-18j),0.11989373842258527,0.7068583470577035,5.37997741927252,0.9983601648800817,8396
Case17,0.9817477042468103,2.552544031041707,(0.46193976625564337+0j),(0.691341716182545+0j),(0.5555702330196023-3.3699181030605355e-18j),0.47479143445091526,0.9817477042468103,2.552544031041707,0.9811017204934461,8345
Case17,1.423534171157875,2.84706834231575,(0.37454127509923263+0j),(0.8189623088633287+0j),(0.35115035373748205-1.6199239025593324e-18j),0.1389162970997147,1.2026409377023426,2.6998061866787286,0.9827790147079827,8432
Case17,1.0062913968529805,2.6016314162540475,(0.394474695511589+0j),(0.7875265639673541+0j),(0.4124327757873537-2.0011897902090737e-18j),0.16800405868980323,1.1371910907525553,2.6670812632038348,0.9869959407426786,8414
Case17,1.325359400733194,1.9634954084936207,(0.51990402681437-6.938893903907228e-18j),(0.68344864534399+0j),(0.37006962681633127-3.945804455440109e-18j),0.4008734392553415,1.184233168247715,2.4911847995262812,0.8512875741667182,8420
Case17,1.2517283229146832,2.7979809571034093,(0.47990050336185-5.551115123125783e-18j),(0.725563440907473+0j),(0.3587920495328433-2.689571102145082e-18j),0.3300326975228264,1.1977321991811087,2.5525440310417067,0.9981725689853044,8441
Case17Fin,1.1535535524900022,2.7979809571034093,(0.47990050336185-5.551115123125783e-18j),(0.725563440907473+0j),(0.3587920495328433-2.689571102145082e-18j),0.3300326975228264,1.1977321991811087,2.5525440310417067,0.988177317909972,8417
Case18,1.423534171157875,3.3379421944391554,(-0.19297876385981913+0j),(0.9701697606940968+0j),(0.14673047445536175-7.415712439152567e-19j),1.9750613113349944,1.423534171157875,3.3379421944391554,0.6395921957471442,8438
Case18,0.6381360077604268,4.417864669110647,(-0.3815137281481259-6.938893903907228e-18j),(0.5715460705196953+0j),(0.4749690029680034-1.2294701478445448e-18j),1.0596641283596446,1.030835089459151,3.877903431774901,0.9961185834701495,8354
Case18,0.2945243112740431,4.319689898685965,(-0.3437385094044314-2.3129646346357427e-18j),(0.41805975923137356+0j),(0.6356261138894052+2.9297345540869923e-18j),0.7832959248936155,0.7853981633974483,4.025165587411922,0.9690705474007598,8474
Case18,0.39269908169872414,4.516039439535327,(-0.3516364514327899-3.469446951953614e-18j),(0.3322092779361159+0j),(0.7076894685448756+6.998014628044106e-19j),0.6174841469145289,0.6872233929727672,4.147884050442774,0.9859596418697868,8441
Case18,0.3190680038802134,4.663301595172349,(-0.3439699405472206-4.163336342344338e-18j),(0.26884574904496283+0j),(0.7560572109545078+4.417967015443717e-18j),0.513419386499313,0.6135923151542565,4.250967559388689,0.9768462125411551,8570
Case18Fin,0.6381360077604268,4.614214209960009,(-0.3439699405472206-4.163336342344338e-18j),(0.26884574904496283+0j),(0.7560572109545078+4.417967015443717e-18j),0.513419386499313,0.6135923151542565,4.250967559388689,0.9881468649533718,8480
Case19,1.6444274046134073,3.2888548092268146,(-0.14633290187826842+0j),(0.9864962933586092+0j),(-0.0735645635996674+2.39583041358465e-18j),0.4608262516578142,1.6444274046134073,3.2888548092268146,0.967137228722744,8546
Case19,1.6689710972195777,3.3379421944391554,(-0.17024190533514+0j),(0.981279412280406+0j),(-0.08579085196461411+3.2628680580030627e-18j),0.4439266554876862,1.6566992509164926,3.3133985018329852,0.9751983435595071,8483
Case19,1.718058482431918,3.3379421944391554,(-0.1778208581766997+0j),(0.9775761950849696+0j),(-0.10610405946152993+1.6720882671393876e-18j),0.4529576929476058,1.677152328088301,3.3215797327017085,0.9741344487928937,8432
Case19,1.6198837120072371,3.436116964863836,(-0.2058493977944602+0j),(0.9721290611109229+0j),(-0.09184496317800196-1.4020927775771526e-18j),0.40522292307227065,1.662835174068035,3.35021404074224,0.9880319405109108,8393
Case19,1.718058482431918,3.730641276137879,(-0.2745909230632982+0j),(0.9421972907365787+0j),(-0.1028220654334739-3.685780565985862e-18j),0.31752672968456036,1.6738798357408116,3.4262994878213675,0.9972006197688602,8339
Case19Fin,1.6444274046134073,3.6815538909255388,(-0.2745909230632982+0j),(0.9421972907365787+0j),(-0.1028220654334739-3.685780565985862e-18j),0.31752672968456036,1.6738798357408116,3.4262994878213675,0.9869269109713558,8390
Case20,2.1598449493429825,1.8653206380689396,(0.7956668099479274+0j),(0.24136288805413714+0j),(-0.5555702330196018-4.857750909241682e-18j),0.22376298691018626,2.1598449493429825,1.8653206380689396,0.9943714362358282,8402
Case20,1.7671458676442586,1.6689710972195777,(0.885864670575065+6.938893903907228e-18j),(0.16874832825829408+0j),(-0.375330277517865+6.8350120309763966e-18j),0.11928938901453126,1.9634954084936207,1.7671458676442586,0.9796803263018243,8504
Case20,2.1598449493429825,1.7671458676442586,(0.8624074993330156+4.625929269271485e-18j),(0.166569443642439+0j),(-0.4354102626851106+2.199141213477402e-18j),0.07489658857638606,2.028945255443408,1.7671458676442586,0.9942213973686982,8426
Case20,1.9634954084936207,1.9634954084936207,(0.8601939721480802+3.469446951953614e-18j),(0.2133154303801477+0j),(-0.42222855510510543-1.485260748900064e-18j),0.031892606633525084,2.012582793705961,1.8162332528565992,0.9950722930075475,8363
Case20,2.82252464970958,1.6198837120072371,(0.7508159571194528+6.938893903907229e-19j),(0.17373067100018824+0j),(-0.5276884802026917+2.534539334951764e-18j),0.2716051209497807,2.174571164906685,1.7769633446867268,0.8427473509579267,8525
Case20Fin,2.0371264863121317,1.8162332528565992,(0.7508159571194528+6.938893903907229e-19j),(0.17373067100018824+0j),(-0.5276884802026917+2.534539334951764e-18j),0.2716051209497807,2.174571164906685,1.7769633446867268,0.9932850302556689,8411
Case21,2.2089323345553233,5.105088062083414,(-0.7420669986938829-2.7755575615628914e-17j),(-0.30737421504850426+0j),(-0.5956993044924334-1.3816452801578905e-17j),0.20684057825357768,2.2089323345553233,5.105088062083414,0.9941727143710688,8327
Case21,1.6935147898257479,4.859651136021712,(-0.8619022204698525-2.0816681711721685e-17j),(-0.226500604023705+0j),(-0.35905498984582473-2.587717534358561e-17j),0.3545157029439757,1.9512235621905356,4.9823695990525625,0.9378189406053954,8531
