Case,Theta,Phi,timeErr,init,trace,cost,7
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.07016892-1.06325494e-16j  0.99542652-7.59168459e-18j
 -0.06482572-1.48426927e-18j]",0.01674910038856145
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.07941914-1.20174807e-16j  0.99473417-9.68240786e-18j
 -0.06478064-1.34673771e-18j]",0.01674910038856145
Case7,1.6198837120072371,5.792311455056181,3.7060975909822895,"[(-0.07357534943958144-1.1102230246251565e-16j), (0.9951815720453994-1.3877787807814457e-17j), (-0.0648097725354046-1.0744089299620454e-18j)]","[(-0.07347595928250719+0j), (0.9960891761000186+0j), (-0.04906767432741804-1.654185681759366e-18j)]","[-0.06885051-1.04346944e-16j  0.99551819-7.31453204e-18j
 -0.06483169-1.50250066e-18j]",0.01674910038856145
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.86430325+2.27360025e-18j  0.40383532+1.06231241e-18j
 -0.29982816+7.98483815e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.86116988+2.31377171e-18j  0.40812778+1.09654846e-18j
 -0.30301511+8.05267571e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.84393765+2.52532164e-18j  0.43070854+1.28881275e-18j
 -0.31978023+8.40050886e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.86963457+2.20403218e-18j  0.39638835+1.00462046e-18j
 -0.29429915+7.86588206e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.87589606+2.12035650e-18j  0.38739898+9.37809846e-19j
 -0.28762498+7.72018647e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.84612893+2.49929493e-18j  0.42792809+1.26401364e-18j
 -0.31771588+8.35851413e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.83441292+2.63552136e-18j  0.44250999+1.39768273e-18j
 -0.32854223+8.57607132e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.85442648+2.39843893e-18j  0.41716446+1.17101177e-18j
 -0.3097244 +8.19371735e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.85712135+2.36489519e-18j  0.41358531+1.14112886e-18j
 -0.30706706+8.13814502e-18j]",0.03264993147547929
Case8,1.8653206380689396,4.908738521234052,3.3870295871020764,"[(0.8560726069323243+0j), (0.4149831914696437+0j), (-0.3081049211839417+9.015747670244428e-18j)]","[(0.8650638146115044+0j), (0.40914472109641775+0j), (-0.29028467725446205+3.580332243919076e-17j)]","[ 0.87471268+2.13633440e-18j  0.38911881+9.50355373e-19j
 -0.28890187+7.74823625e-18j]",0.03264993147547929
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.76847952+3.44694576e-18j -0.42283456-1.89658641e-18j
  0.48026052-7.18536992e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.71948438+3.80180077e-18j -0.45893734-2.42505382e-18j
  0.52126648-7.38256558e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.76787872+3.45201564e-18j -0.42331091-1.90300349e-18j
  0.48080156-7.18860287e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.71902549+3.80457566e-18j -0.45925128-2.43003380e-18j
  0.52162306-7.38384345e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.72596173+3.76156703e-18j -0.45446134-2.35478913e-18j
  0.51618259-7.36350744e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.74945189+3.59873275e-18j -0.43749422-2.10076833e-18j
  0.49691114-7.27725903e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.75042423+3.59141246e-18j -0.4367658 -2.09029249e-18j
  0.49608378-7.27306822e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.75560177+3.55164649e-18j -0.43285036-2.03457897e-18j
  0.49163658-7.24986449e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.73340364+3.71286946e-18j -0.44921341-2.27415118e-18j
  0.51022193-7.33918119e-18j]",0.028527604258761385
Case9,1.055378782065321,0.3436116964863836,0.6994952392758523,"[(0.7405779073942309+0j), (-0.4440439567026885+0j), (0.5043504016013103-9.808006654254368e-18j)]","[(0.7517315427824309-2.7755575615628914e-17j), (-0.4381221972036534+0j), (0.492898192229784+2.2271685396823722e-17j)]","[ 0.70662094+3.87583592e-18j -0.46758314-2.56470680e-18j
  0.53108648-7.41491375e-18j]",0.028527604258761385
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.40209284-3.27580747e-18j -0.61817139+5.03617631e-18j
 -0.67541504-6.55952055e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.35137989-2.99313469e-18j -0.63210259+5.38439527e-18j
 -0.69063629-6.45088820e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.37375697-3.12480998e-18j -0.62622449+5.23557473e-18j
 -0.68421387-6.49879342e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.40476273-3.28908512e-18j -0.61737663+5.01677675e-18j
 -0.67454668-6.56520876e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.36954862-3.10085988e-18j -0.62736194+5.26415562e-18j
 -0.68545665-6.48976033e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.35014339-2.98555356e-18j -0.63241528+5.39238998e-18j
 -0.69097794-6.44825457e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.35161072-2.99454650e-18j -0.63204408+5.38290010e-18j
 -0.69057236-6.45138007e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.38827312-3.20443379e-18j -0.62218549+5.13492212e-18j
 -0.67980086-6.52995578e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.3638896 -3.06805299e-18j -0.628868  +5.30215857e-18j
 -0.68710218-6.47762527e-18j]",0.016256937099335733
Case10,2.3316507975861747,3.77972866135022,3.0556897369187777,"[(0.38104416210403275+0j), (-0.6242193879421046+0j), (-0.6820230950954811-1.2180066222487945e-17j)]","[(0.3799325520202811+0j), (-0.6165915123313533+0j), (-0.689540544737067-6.556313073412588e-19j)]","[ 0.37293833-3.12018112e-18j -0.62644692+5.24115578e-18j
 -0.68445691-6.49703585e-18j]",0.016256937099335733
