Case,Theta,Phi,timeErr,init,trace,cost,7
Case4,1.4726215563702154,2.650718801466388,2.0616701863688824,"[(-0.9959377856240613+1.5612511283791264e-17j), (-0.00980098136121066+0j), (0.08950903826205836+9.948841029544399e-18j)]","[(-0.9951847266721969-8.970808898313619e-18j), (-7.414703742105376e-09+0j), (0.09801714032956094+2.5414441718230524e-17j)]","[(-0.9966034083848913+8.48262270584821e-19j), (-0.008963594770621803-1.3288563347535034e-19j), (0.08186147057319439+1.031242086403784e-17j)]",0.0265379462396829
Case4,1.4726215563702154,2.650718801466388,2.0616701863688824,"[(-0.9959377856240613+1.5612511283791264e-17j), (-0.00980098136121066+0j), (0.08950903826205836+9.948841029544399e-18j)]","[(-0.9951847266721969-8.970808898313619e-18j), (-7.414703742105376e-09+0j), (0.09801714032956094+2.5414441718230524e-17j)]","[(-0.9956856336183604+1.0759795971979336e-18j), (-0.0100999499344737-1.4741431872508735e-19j), (0.09223941683101104+1.159860487537274e-17j)]",0.01637858037918726
Case4,1.4726215563702154,2.650718801466388,2.0616701863688824,"[(-0.9959377856240613+1.5612511283791264e-17j), (-0.00980098136121066+0j), (0.08950903826205836+9.948841029544399e-18j)]","[(-0.9951847266721969-8.970808898313619e-18j), (-7.414703742105376e-09+0j), (0.09801714032956094+2.5414441718230524e-17j)]","[(-0.996411261486722+8.9598986046614e-19j), (-0.009213201234639206-1.361432389590254e-19j), (0.08414104174211977+1.0595543549621035e-17j)]",0.024315834636605655
Case4,1.4726215563702154,2.650718801466388,2.0616701863688824,"[(-0.9959377856240613+1.5612511283791264e-17j), (-0.00980098136121066+0j), (0.08950903826205836+9.948841029544399e-18j)]","[(-0.9951847266721969-8.970808898313619e-18j), (-7.414703742105376e-09+0j), (0.09801714032956094+2.5414441718230524e-17j)]","[(-0.9951421307620142+1.2105351776663189e-18j), (-0.010715796906025721-1.5494771031684059e-19j), (0.09786373832583466+1.2292542554067254e-17j)]",0.010911794819934963
Case4,1.4726215563702154,2.650718801466388,2.0616701863688824,"[(-0.9959377856240613+1.5612511283791264e-17j), (-0.00980098136121066+0j), (0.08950903826205836+9.948841029544399e-18j)]","[(-0.9951847266721969-8.970808898313619e-18j), (-7.414703742105376e-09+0j), (0.09801714032956094+2.5414441718230524e-17j)]","[(-0.9963167396115954+9.194580919419139e-19j), (-0.00933352251275596-1.3770057613060847e-19j), (0.08523989516197382+1.0731902652008742e-17j)]",0.023242780619741762
Case4,1.4726215563702154,2.650718801466388,2.0616701863688824,"[(-0.9959377856240613+1.5612511283791264e-17j), (-0.00980098136121066+0j), (0.08950903826205836+9.948841029544399e-18j)]","[(-0.9951847266721969-8.970808898313619e-18j), (-7.414703742105376e-09+0j), (0.09801714032956094+2.5414441718230524e-17j)]","[(-0.9958015018608963+1.0472653347327056e-18j), (-0.009963692112752028-1.457141201101273e-19j), (0.09099502036411651+1.1444764102224466e-17j)]",0.017602587266896078
Case4,1.4726215563702154,2.650718801466388,2.0616701863688824,"[(-0.9959377856240613+1.5612511283791264e-17j), (-0.00980098136121066+0j), (0.08950903826205836+9.948841029544399e-18j)]","[(-0.9951847266721969-8.970808898313619e-18j), (-7.414703742105376e-09+0j), (0.09801714032956094+2.5414441718230524e-17j)]","[(-0.9961367013130069+9.64140105873431e-19j), (-0.009558482007949835-1.4058913581846338e-19j), (0.08729437392492852+1.0986636169335263e-17j)]",0.02123322305339246
Case4,1.4726215563702154,2.650718801466388,2.0616701863688824,"[(-0.9959377856240613+1.5612511283791264e-17j), (-0.00980098136121066+0j), (0.08950903826205836+9.948841029544399e-18j)]","[(-0.9951847266721969-8.970808898313619e-18j), (-7.414703742105376e-09+0j), (0.09801714032956094+2.5414441718230524e-17j)]","[(-0.9961317398673586+9.653710961732475e-19j), (-0.009564605897652349-1.4066734213202575e-19j), (0.08735030133234754+1.0993566677061212e-17j)]",0.02117845809002762
Case5,1.2517283229146832,6.135923151542564,3.6938257446792044,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3741065514696097+0j), (0.8727245005658079+0j), (0.3136817403988916+1.0569710436413299e-17j)]","[(-0.3672724644580701+6.267196956399062e-19j), (0.8766410541171182-1.4959145261064094e-18j), (0.3108237427985885+4.9595856490796776e-18j)]",0.013608628873537698
Case5,1.2517283229146832,6.135923151542564,3.6938257446792044,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3741065514696097+0j), (0.8727245005658079+0j), (0.3136817403988916+1.0569710436413299e-17j)]","[(-0.3653481399481147+6.244519591692108e-19j), (0.8773550580795266-1.4995726678192006e-18j), (0.3110769015833916+4.9627600730893886e-18j)]",0.015993798561098393
Case5,1.2517283229146832,6.135923151542564,3.6938257446792044,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3741065514696097+0j), (0.8727245005658079+0j), (0.3136817403988916+1.0569710436413299e-17j)]","[(-0.3857790840266504+6.476948631328481e-19j), (0.8695512941687549-1.4599130170175721e-18j), (0.30830998222081907+4.9279506729088416e-18j)]",0.02021750642178144
Case5,1.2517283229146832,1.9144080232812801,1.5830681805485622,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3308333621731114+0j), (0.8900298041153214+0j), (0.31368174039889135+5.567758317458026e-18j)]","[(-0.33745359783765766+5.898237524799458e-19j), (0.88722427474268-1.5507493604254833e-18j), (0.31457615232840824+5.0064209010080655e-18j)]",0.010320186062843795
Case5,1.2517283229146832,1.9144080232812801,1.5830681805485622,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3308333621731114+0j), (0.8900298041153214+0j), (0.31368174039889135+5.567758317458026e-18j)]","[(-0.3393589890169744+5.92290894223532e-19j), (0.8865784434722364-1.5473653448950259e-18j), (0.31434716500029614+5.00357621493449e-18j)]",0.012642421184492048
Case5,1.2517283229146832,6.135923151542564,3.6938257446792044,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3741065514696097+0j), (0.8727245005658079+0j), (0.3136817403988916+1.0569710436413299e-17j)]","[(-0.3537439418931136+6.104404953067246e-19j), (0.8815693466723056-1.5212857801886333e-18j), (0.31257112883579896+4.9814534830621144e-18j)]",0.03031805795647108
Case5,1.2517283229146832,1.9144080232812801,1.5830681805485622,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3308333621731114+0j), (0.8900298041153214+0j), (0.31368174039889135+5.567758317458026e-18j)]","[(-0.34278170749614145+5.966860279513047e-19j), (0.8854079835243801-1.5412449417578198e-18j), (0.3139321641968545+4.998416251847389e-18j)]",0.016820598808073683
Case5,1.2517283229146832,6.135923151542564,3.6938257446792044,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3741065514696097+0j), (0.8727245005658079+0j), (0.3136817403988916+1.0569710436413299e-17j)]","[(-0.3559889077792142+6.131957303217533e-19j), (0.880766212959235-1.517131768423594e-18j), (0.31228636801437504+4.977896699144924e-18j)]",0.027554719178723763
Case5,1.2517283229146832,6.135923151542564,3.6938257446792044,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3741065514696097+0j), (0.8727245005658079+0j), (0.3136817403988916+1.0569710436413299e-17j)]","[(-0.3591924876926365+6.170906649237162e-19j), (0.8796100526024326-1.5111651018116424e-18j), (0.31187643730477743+4.9727717783493966e-18j)]",0.023604909618096748
Case5,1.2517283229146832,1.9144080232812801,1.5830681805485622,"[(-0.35900078600861207+0j), (0.8796795713162071+0j), (0.3119010860098642+5.509009098168175e-18j)]","[(-0.3308333621731114+0j), (0.8900298041153214+0j), (0.31368174039889135+5.567758317458026e-18j)]","[(-0.35131787453064706+6.074392780931882e-19j), (0.8824307434762154-1.525749563697955e-18j), (0.3128765475443668+4.985265307293276e-18j)]",0.02888877494730563
