Case,Theta,Phi,timeErr,init,trace,noise,cost
Case3,1.1780972450961724,2.356194490192345,1.7671458750948392,"[(-0.7214387802523883+8.87308673698539e-19j), (0.5017144223960043-6.170662998680039e-19j), (0.4433145610800978+2.2291233528376634e-18j)]","[(-0.7681777605356501+0j), (0.5132799614359664+0j), (0.38268343236508984-3.997433737440799e-17j)]","[(-0.7214387802523883+8.87308673698539e-19j), (0.5017144223960043-6.170662998680039e-19j), (0.4433145610800978+2.2291233528376634e-18j)]",0.11893564993736849
Case4,1.1780972450961724,6.283185307179586,3.7306412686872985,"[(-0.38369903300240626+6.90352193217933e-19j), (0.8448141667301274-1.5199916150428945e-18j), (0.4022062480261452+3.7496821979266915e-18j)]","[(-0.513279961435966+0j), (0.7681777605356505+0j), (0.3826834323650898+4.161104711312926e-18j)]","[(-0.3818665428920696+6.844887977170319e-19j), (0.8432348623979431-1.5114830767433583e-18j), (0.40145435951035724+3.7453705203332626e-18j)]",0.22524145709906057
Case4,1.1780972450961724,6.283185307179586,3.7306412686872985,"[(-0.38369903300240626+6.90352193217933e-19j), (0.8448141667301274-1.5199916150428945e-18j), (0.4022062480261452+3.7496821979266915e-18j)]","[(-0.513279961435966+0j), (0.7681777605356505+0j), (0.3826834323650898+4.161104711312926e-18j)]","[(-0.397561679243945+6.6762723406346175e-19j), (0.8161800025484408-1.3706149914538675e-18j), (0.3885738538329263+3.6691793703073226e-18j)]",0.169610955220252
Case4,1.1780972450961724,6.283185307179586,3.7306412686872985,"[(-0.38369903300240626+6.90352193217933e-19j), (0.8448141667301274-1.5199916150428945e-18j), (0.4022062480261452+3.7496821979266915e-18j)]","[(-0.513279961435966+0j), (0.7681777605356505+0j), (0.3826834323650898+4.161104711312926e-18j)]","[(-0.3976229055250392+6.925522432408835e-19j), (0.8312119126672313-1.4477477698778752e-18j), (0.39573037228117375+3.712052051453207e-18j)]",0.19173815750619566
Case4,1.1780972450961724,6.283185307179586,3.7306412686872985,"[(-0.38369903300240626+6.90352193217933e-19j), (0.8448141667301274-1.5199916150428945e-18j), (0.4022062480261452+3.7496821979266915e-18j)]","[(-0.513279961435966+0j), (0.7681777605356505+0j), (0.3826834323650898+4.161104711312926e-18j)]","[(-0.40504533072826443+6.868537127421985e-19j), (0.8201654980920599-1.390791782279583e-18j), (0.3904713021384257+3.68067682886266e-18j)]",0.16801024758505095
Case4,1.1780972450961724,6.283185307179586,3.7306412686872985,"[(-0.38369903300240626+6.90352193217933e-19j), (0.8448141667301274-1.5199916150428945e-18j), (0.4022062480261452+3.7496821979266915e-18j)]","[(-0.513279961435966+0j), (0.7681777605356505+0j), (0.3826834323650898+4.161104711312926e-18j)]","[(-0.38369903300240626+6.90352193217933e-19j), (0.8448141667301274-1.5199916150428945e-18j), (0.4022062480261452+3.7496821979266915e-18j)]",0.2257401598366962
Case5,2.356194490192345,1.5707963267948966,1.9634954084936207,"[(-0.22407537556976942-2.733739213197391e-19j), (0.7519377347047282+9.173706240671182e-19j), (-0.6182376314861224+1.2191100894597543e-18j)]","[(-0.2705980500730984-5.551115123125783e-17j), (0.6532814824381883+0j), (-0.7071067811865474+3.0620990171288486e-18j)]","[(-0.21852602218179187-2.653941282353379e-19j), (0.7502300918901424+9.111347894644093e-19j), (-0.6168336202224393+1.2197556540046582e-18j)]",0.23929379830736877
Case5,2.356194490192345,1.5707963267948966,1.9634954084936207,"[(-0.22407537556976942-2.733739213197391e-19j), (0.7519377347047282+9.173706240671182e-19j), (-0.6182376314861224+1.2191100894597543e-18j)]","[(-0.2705980500730984-5.551115123125783e-17j), (0.6532814824381883+0j), (-0.7071067811865474+3.0620990171288486e-18j)]","[(-0.21585721342955957-2.654232986053867e-19j), (0.7548951634993679+9.282375196724214e-19j), (-0.6206692075181522+1.217936806014148e-18j)]",0.24279209137311356
Case5,2.356194490192345,1.5707963267948966,1.9634954084936207,"[(-0.22407537556976942-2.733739213197391e-19j), (0.7519377347047282+9.173706240671182e-19j), (-0.6182376314861224+1.2191100894597543e-18j)]","[(-0.2705980500730984-5.551115123125783e-17j), (0.6532814824381883+0j), (-0.7071067811865474+3.0620990171288486e-18j)]","[(-0.2226988738553552-2.7144163642527236e-19j), (0.7515876357461737+9.160898491855442e-19j), (-0.6179497827176236+1.2192443426665214e-18j)]",0.2353623279946524
Case5,2.356194490192345,1.5707963267948966,1.9634954084936207,"[(-0.22407537556976942-2.733739213197391e-19j), (0.7519377347047282+9.173706240671182e-19j), (-0.6182376314861224+1.2191100894597543e-18j)]","[(-0.2705980500730984-5.551115123125783e-17j), (0.6532814824381883+0j), (-0.7071067811865474+3.0620990171288486e-18j)]","[(-0.22002855962547682-2.699738501313103e-19j), (0.7540874745426168+9.252612441975643e-19j), (-0.6200051316451741+1.2182642002045463e-18j)]",0.23847713209342333
Case5,2.356194490192345,1.5707963267948966,1.9634954084936207,"[(-0.22407537556976942-2.733739213197391e-19j), (0.7519377347047282+9.173706240671182e-19j), (-0.6182376314861224+1.2191100894597543e-18j)]","[(-0.2705980500730984-5.551115123125783e-17j), (0.6532814824381883+0j), (-0.7071067811865474+3.0620990171288486e-18j)]","[(-0.22407537556976942-2.733739213197391e-19j), (0.7519377347047282+9.173706240671182e-19j), (-0.6182376314861224+1.2191100894597543e-18j)]",0.23404807647029385
