Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16
Case3,2.3316507975861747,0.9326603190344698,1.6321555657609028,(0.38231114075036177+0j),(0.605364341065405+0j),(-0.6981204811668292-4.889536520538718e-18j),(0.39495002760209785+0j),(0.6070818007985505+0j),(-0.6895405447370669+6.482725846713898e-18j),(0.39175008595557775-1.3257905235440975e-18j),(0.6027687151274808-2.0399358648653474e-18j),(-0.6951271439221484-2.516069307690167e-18j),(0.38406333660708236-3.96508223080413e-18j),(0.6122585701481089+0j),(-0.6907952759120298+6.052712072852602e-18j),0.013099628083176273
Case3,2.356194490192345,0.9817477042468103,1.6689711046701583,(0.38231114075036177+0j),(0.605364341065405+0j),(-0.6981204811668292-4.889536520538718e-18j),(0.3333278245925982+0j),(0.6236125089768215+0j),(-0.7071067811865474-8.336172868949779e-18j),(0.35185209139665874-1.2324971822607419e-18j),(0.6132403143858309-2.1481098962039754e-18j),(-0.7072032399471632-2.4758997136851212e-18j),(0.38068096913945015-3.7007434154171884e-18j),(0.6130154994033564+0j),(-0.6918827095969977+5.093453076732444e-18j),0.028992913025905787
Case3,2.3316507975861747,0.9326603190344698,1.6321555657609028,(0.38231114075036177+0j),(0.605364341065405+0j),(-0.6981204811668292-4.889536520538718e-18j),(0.39495002760209785+0j),(0.6070818007985505+0j),(-0.6895405447370669+6.482725846713898e-18j),(0.37553527497546046-1.2895936251075573e-18j),(0.6071819722022123-2.085071770377293e-18j),(-0.700216616399338-2.4996634546215903e-18j),(0.38157278529336563-3.469446951953614e-18j),(0.612644643240556+0j),(-0.691736324293252+5.180282624856285e-18j),0.03019100315828893
Case3,2.3316507975861747,0.9326603190344698,1.6321555657609028,(0.38231114075036177+0j),(0.605364341065405+0j),(-0.6981204811668292-4.889536520538718e-18j),(0.39495002760209785+0j),(0.6070818007985505+0j),(-0.6895405447370669+6.482725846713898e-18j),(0.4082193288351651-1.3600257727721314e-18j),(0.5980597645554355-1.9924992179433486e-18j),(-0.6896966707076848-2.5327401095430454e-18j),(0.38235968189976166-3.2653618371328133e-18j),(0.6123174172145557+0j),(-0.691607160789947+5.2568969320243805e-18j),0.02244745598108111
Case3,2.3316507975861747,0.9326603190344698,1.6321555657609028,(0.38231114075036177+0j),(0.605364341065405+0j),(-0.6981204811668292-4.889536520538718e-18j),(0.39495002760209785+0j),(0.6070818007985505+0j),(-0.6895405447370669+6.482725846713898e-18j),(0.3800340231276146-1.2998780980218062e-18j),(0.6059794156791952-2.0727075007937647e-18j),(-0.6988297997642494-2.5042091564526274e-18j),(0.38305914554989146-3.0839528461809902e-18j),(0.6120265496358887+0j),(-0.6914923487870093+5.32499853839602e-18j),0.025307646201526035
Case3,2.3316507975861747,5.154175447295755,3.7429131298915452,(0.38231114075036177+0j),(0.605364341065405+0j),(-0.6981204811668292-4.889536520538718e-18j),(0.3646862009053962+0j),(0.6257298235124309+0j),(-0.6895405447370668+1.0123612236810242e-18j),(0.3644510076370241-1.2634807606273227e-18j),(0.6100740290843994-2.1150080042424503e-18j),(-0.7035518048225626-2.4884994666115887e-18j),(0.38209214846333905-2.921639538487254e-18j),(0.6127477745767593+0j),(-0.6913896222580649+5.098017627095231e-18j),0.029902249726825758
Case3,2.3316507975861747,0.9326603190344698,1.6321555657609028,(0.38231114075036177+0j),(0.605364341065405+0j),(-0.6981204811668292-4.889536520538718e-18j),(0.39495002760209785+0j),(0.6070818007985505+0j),(-0.6895405447370669+6.482725846713898e-18j),(0.38653090422618513-1.3144042757004069e-18j),(0.6042131441067795-2.05463607531782e-18j),(-0.6967928935965751-2.5107833509007454e-18j),(0.38273504242027706-2.7755575615628915e-18j),(0.6124644758878489+0j),(-0.691297168382015+5.167253038076165e-18j),0.018540130507696928
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.09379118943387683-1.4599054803887167e-17j),(-0.24540379255225364+2.364395737688275e-19j),(-0.9648731478207635+1.358976099102926e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),0.006557044497854617
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08426498369160007-1.3138699781353177e-17j),(-0.2456136768205581+1.7121893020344777e-19j),(-0.9656983660968579+1.1029102349223383e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),0.014971619310351097
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08310595650534756-1.2960514501141447e-17j),(-0.24563766900352996+1.6375277772915882e-19j),(-0.9657926980257429+1.0735969591860656e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976702e-17j),0.016200986242516716
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08157980145255732-1.2725727901580726e-17j),(-0.24566875051302006+1.5407722996244765e-19j),(-0.9659149036102158+1.0356092356004343e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),0.017818265370289812
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08578054823635083-1.3371536876765258e-17j),(-0.24558179925534848+1.8113555120382404e-19j),(-0.9655730305982954+1.1418444121151574e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976705e-17j),0.013362596832247428
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08573484737934456-1.336451852469595e-17j),(-0.24558276887244185+1.8083397528620522e-19j),(-0.9655768429171162+1.1406603790629385e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954396+1.2579147447976702e-17j),0.01341114039098118
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.09544409256166447-1.4851649096601772e-17j),(-0.24536506925298587+2.4845435155788313e-19j),(-0.9647208964180044+1.406147785261032e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954396+1.2579147447976702e-17j),0.008096419522150927
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08401076978596504-1.3099626796325744e-17j),(-0.24561896776822922+1.6957262312177385e-19j),(-0.9657191689266809+1.096446578348545e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954396+1.2579147447976702e-17j),0.015241345098137973
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.0849136791351978-1.3238381768380907e-17j),(-0.24560010257398524+1.7544214299907714e-19j),(-0.9656449951775096+1.1194912196841607e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954396+1.25791474479767e-17j),0.01428312719397791
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.083789616076122-1.3065631042035214e-17j),(-0.24562355753976467+1.681444044300495e-19j),(-0.965737214887842+1.0908391700844055e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976702e-17j),0.015475954997606747
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08269362708062933-1.2897098798488584e-17j),(-0.24564612364442123+1.6112124671502074e-19j),(-0.9658259397938738+1.0632651562362399e-18j),(-0.09292770510244454+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976702e-17j),0.016638102794474585
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08565109011857958-1.3351655353304494e-17j),(-0.24558454456605228+1.80281679504261e-19j),(-0.9655838245495744+1.1384919815286337e-18j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954396+1.25791474479767e-17j),0.013500103590593893
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.0800742840450824-1.2493940804772757e-17j),(-0.24569884353446367+1.4470588774383656e-19j),(-0.9660332226794762+9.988158511735522e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976702e-17j),0.019412008825581528
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08370893379207817-1.3053227597297132e-17j),(-0.24562522896742264+1.6762427925945341e-19j),(-0.9657437865697582+1.0887970778215492e-18j),(-0.0929277051024445+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954396+1.25791474479767e-17j),0.015561537535908804
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.09417502841445814-1.465773420754914e-17j),(-0.2453948610326306+2.392112856504076e-19j),(-0.9648380310714914+1.3698582277277208e-18j),(-0.0929277051024445+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954396+1.25791474479767e-17j),0.0069146982487868075
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.09630734735382598-1.498347306217556e-17j),(-0.24534457401911522+2.548111513854722e-19j),(-0.9646403137154534+1.4311054511670175e-18j),(-0.0929277051024445+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954396+1.25791474479767e-17j),0.008899586845632135
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08534024310913459-1.3303911521738073e-17j),(-0.24559111938488526+1.7823660239462572e-19j),(-0.9656096752753427+1.1304626960772988e-18j),(-0.0929277051024445+2.7755575615628914e-17j),(-0.25000027324836477+0j),(-0.9637760657954397+1.25791474479767e-17j),0.013830226506974228
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08202655206956384-1.2794475549966004e-17j),(-0.2456597120779617+1.5689123761673934e-19j),(-0.9658793664932241+1.0466574747444474e-18j),(-0.09292770510244448+2.7755575615628914e-17j),(-0.25000027324836477+0j),(-0.9637760657954396+1.25791474479767e-17j),0.017345016071349986
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.09643230170036438-1.5002548720498365e-17j),(-0.24534159194483635+2.5573593807491305e-19j),(-0.9646285888624405+1.4347362894943915e-18j),(-0.09292770510244448+2.7755575615628914e-17j),(-0.2500002732483647+0j),(-0.9637760657954396+1.25791474479767e-17j),0.009015798413436471
Case4,2.8716120349219203,2.9943304979527716,2.9329712738879268,(-0.08860896004712443-1.3877787807814457e-17j),(-0.2455207766673395+0j),(-0.9653331033503583+4.2955293692357183e-19j),(-0.09292770510244452+2.7755575615628914e-17j),(-0.2500002732483648+0j),(-0.9637760657954397+1.2579147447976704e-17j),(-0.08699606238766626-1.355814305141156e-17j),(-0.2455558191080573+1.892147136971869e-19j),(-0.9654708824357222+1.1735644288865737e-18j),(-0.09292770510244448+2.7755575615628914e-17j),(-0.25000027324836477+0j),(-0.9637760657954397+1.2579147447976702e-17j),0.012070914665650037
Case5,1.521708941582556,0.09817477042468103,0.8099418560036185,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),(0.7783267895131971+2.2614539418152832e-17j),(-0.6254014905162766+2.7648470107927806e-17j),(0.05550121067237259-5.587399660313053e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),0.02641454999125694
Case5,1.4971652489763858,4.270602513473625,2.883883888675586,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7630940165521274+0j),(-0.6420870477472131+0j),(0.07356456359966734-1.1818612962715513e-17j),(0.7659119291029942+2.3336092779206577e-17j),(-0.640428547136658+2.740784654555131e-17j),(0.05683478574042202-5.641342546817109e-18j),(0.7752454231905808+0j),(-0.628288782466512+0j),(0.061316118963542776-1.1418813118630241e-17j),0.02120620149008199
Case5,1.5462526341887264,0.04908738521234052,0.7976700171511141,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7489107735813315-5.551115123125783e-17j),(-0.6622162647628025+0j),(0.024541228522912406+1.7591683615327797e-17j),(0.749941174934226+2.4187658100953262e-17j),(-0.6589149161567445+2.7023246851841833e-17j),(0.058475357240665896-5.6998420736467304e-18j),(0.7664672066541642-1.850371707708594e-17j),(-0.6395979432319421+0j),(0.04905782214999932-1.7486475406442285e-18j),0.038265889190421745
Case5,1.521708941582556,0.09817477042468103,0.8099418560036185,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),(0.7754483089325198+2.2786530385840308e-17j),(-0.6289392554468395+2.7597542175322933e-17j),(0.05581516936882279-5.6006069633751824e-18j),(0.7716996124478818-1.3877787807814457e-17j),(-0.6333210867204093+0j),(0.04906028519435404-4.066238974119414e-18j),0.03314475419894734
Case5,1.521708941582556,0.09817477042468103,0.8099418560036185,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),(0.7815156425682179+2.2420673275349713e-17j),(-0.6214433074055811+2.7701315767855545e-17j),(0.05514994199451065-5.572255930297552e-18j),(0.7748390559241123-1.1102230246251566e-17j),(-0.6295549728134897+0j),(0.049061763020966875-5.456793834204525e-18j),0.018916245147678673
Case5,1.521708941582556,0.09817477042468103,0.8099418560036185,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),(0.7867453244876961+2.2095120412470526e-17j),(-0.6148612574029283+2.777959796731084e-17j),(0.05456581843645556-5.5462219911116105e-18j),(0.7769320182415991-9.25185853854297e-18j),(-0.6270442302088766+0j),(0.049062748238708764-6.383830407594599e-18j),0.006520389667492667
Case5,1.521708941582556,0.09817477042468103,0.8099418560036185,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),(0.7862082946079114+2.212898838426394e-17j),(-0.6155424341015246+2.7772049492547517e-17j),(0.05462626941399113-5.548965316714262e-18j),(0.7784269913255184-7.93016446160826e-18j),(-0.6252508426341529+0j),(0.049063451965667255-7.045999388587509e-18j),0.007799047223409246
Case5,1.521708941582556,0.09817477042468103,0.8099418560036185,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),(0.7808558161051176+2.2461075280166015e-17j),(-0.6222657172158117+2.769069385990581e-17j),(0.055222926694465484-5.575434189829333e-18j),(0.7795482211384579-6.938893903907228e-18j),(-0.6239058019531101+0j),(0.049063979760886126-7.542626124332191e-18j),0.020471466120964503
Case5,1.521708941582556,0.09817477042468103,0.8099418560036185,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),(0.7745754262414905+2.283812371251433e-17j),(-0.6300055583185504+2.758150498866893e-17j),(0.0559097983411243-5.604526734519423e-18j),(0.7804202887707441-6.1679056923619804e-18j),(-0.6228596592011879+0j),(0.04906439026827858-7.928891363244722e-18j),0.03517856873398916
Case5,1.5462526341887264,0.04908738521234052,0.7976700171511141,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7489107735813315-5.551115123125783e-17j),(-0.6622162647628025+0j),(0.024541228522912406+1.7591683615327797e-17j),(0.7507455239459275+2.414680796795863e-17j),(-0.65800548866067+2.7044491313057886e-17j),(0.05839465016238694-5.697170486915463e-18j),(0.7772693372518029-1.1102230246251566e-17j),(-0.6267953197573495+0j),(0.04661207409374196-5.376833865387471e-18j),0.03989895861991883
Case5,1.4971652489763858,4.270602513473625,2.883883888675586,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7630940165521274+0j),(-0.6420870477472131+0j),(0.07356456359966734-1.1818612962715513e-17j),(0.7653479511370799+2.3367625211110765e-17j),(-0.6410971631273846+2.739565359079042e-17j),(0.05689412201883351-5.64361075965334e-18j),(0.7759806717336506-1.0092936587501423e-17j),(-0.628185476847337+0j),(0.04906230041246245-5.962450146962748e-18j),0.01991427125502951
Case5,1.4971652489763858,0.04908738521234052,0.7731263245449438,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7306691182409066+0j),(-0.6787568744634903+0j),(0.0735645635996674-7.3671968312105e-18j),(0.7328067628459416+2.5007256611177682e-17j),(-0.6777730853715985+2.65274772026208e-17j),(0.060148924122677715-5.750338833067347e-18j),(0.7722047089425885-9.25185853854297e-18j),(-0.6323997599820164+0j),(0.05110415567806287-6.07951237065006e-18j),0.01653708367495863
Case5,1.521708941582556,4.221515128261284,2.871612042372501,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7233747007530646-5.551115123125783e-17j),(-0.6887099575630606+0j),(0.04906767432741832+4.487539671733486e-18j),(0.7267664332052413+2.5273389809210047e-17j),(-0.6841957079906607+2.633425497796288e-17j),(0.06071889930894637-5.765373575205827e-18j),(0.7684485544664713-1.2810265668751807e-17j),(-0.6367313136420968+0j),(0.050947503266474826-5.266662213543635e-18j),0.019557217526955335
Case5,1.521708941582556,0.09817477042468103,0.8099418560036185,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.787396829829034+0j),(-0.6144905171858109+0j),(0.04906767432741821-1.101901327454497e-17j),(0.7750486981643757+2.2810182521067793e-17j),(-0.6294277883517684+2.7590234239715066e-17j),(0.05585852418662865-5.6024063433674335e-18j),(0.7698020027066542-1.1895246692412391e-17j),(-0.6351426853237906+0j),(0.050813229770827924-5.677544432186586e-18j),0.0340762526898262
Case5,1.4971652489763858,0.04908738521234052,0.7731263245449438,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7306691182409066+0j),(-0.6787568744634903+0j),(0.0735645635996674-7.3671968312105e-18j),(0.7428321275039341+2.4539399670637418e-17j),(-0.6668569096578558+2.6827360222633847e-17j),(0.05918016888750083-5.722253569586626e-18j),(0.7671931437422711-1.1102230246251566e-17j),(-0.6380502979331039+0j),(0.05232998535941723-5.790187925454847e-18j),0.03844737928187075
Case5,1.4971652489763858,4.270602513473625,2.883883888675586,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7630940165521274+0j),(-0.6420870477472131+0j),(0.07356456359966734-1.1818612962715513e-17j),(0.7732442928983979+2.291630039650421e-17j),(-0.6316258845951935+2.7556523914670297e-17j),(0.05605359408098368-5.610428860558001e-18j),(0.7669369482928872-1.0408340855860843e-17j),(-0.6383025947964857+0j),(0.05365714649943286-6.166964490283639e-18j),0.03812241948638847
Case5,1.5462526341887264,0.04908738521234052,0.7976700097005335,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7489107686474358+5.551115123125783e-17j),(-0.6622162703426224+0j),(0.024541228522912295+9.672915103592361e-18j),(0.7451591744502233+2.4426097537479296e-17j),(-0.6642759740639447+2.6893063639242112e-17j),(0.05895112394229093-5.7151519600766045e-18j),(0.7658765847843312-6.530723674265627e-18j),(-0.6397092815933172+0j),(0.05194444544199047-5.2352068671144624e-18j),0.04022119333791337
Case5,1.4971652489763858,4.270602513473625,2.883883888675586,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7630940165521274+0j),(-0.6420870477472131+0j),(0.07356456359966734-1.1818612962715513e-17j),(0.7594700991224275+2.368986736261712e-17j),(-0.6479955186182356+2.7262372292486912e-17j),(0.05750631608487992-5.666348739320442e-18j),(0.7657219976603199-6.1679056923619804e-18j),(-0.639841379712978+0j),(0.053145563117416965-5.600951650203409e-18j),0.025590625346095096
Case5,1.4971652489763858,0.04908738521234052,0.7731263245449438,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7306691182409066+0j),(-0.6787568744634903+0j),(0.0735645635996674-7.3671968312105e-18j),(0.7356628423378484+2.487730832336202e-17j),(-0.6746962740884539+2.6615619856028822e-17j),(0.059875872724792535-5.742743876864106e-18j),(0.7638771092698243-5.843279076974508e-18j),(-0.6418895636472155+0j),(0.054220247353324875-5.693911922887993e-18j),0.022743025847895247
Case5,1.4971652489763858,0.04908738521234052,0.7731263245449438,(0.757681638965351+5.551115123125783e-17j),(-0.6500695001454273+0j),(0.057690371427594644-3.257343682823083e-18j),(0.7306691182409066+0j),(-0.6787568744634903+0j),(0.0735645635996674-7.3671968312105e-18j),(0.7434920941564268+2.4507447355971157e-17j),(-0.6661267736695803+2.684614794298391e-17j),(0.059115373021294444-5.720262346673616e-18j),(0.7622167097183786-5.551115123125783e-18j),(-0.6437329291880293+0j),(0.055187463165642006-5.777576168304119e-18j),0.03990227778884536
Case6,2.1353012567368124,1.521708941582556,1.8285051066102649,(-0.18237480621007057+0j),(0.8349644707585057+2.7755575615628914e-17j),(-0.519204933172642+1.695451107661472e-17j),(-0.17497879073793385+0j),(0.8265349172945035+0j),(-0.5349976198870972-4.500214568894366e-18j),(-0.19159302796407757+2.743766215852835e-18j),(0.8334744317017898+1.5770020257462698e-17j),(-0.518278384012815+2.4346418033096393e-17j),(-0.17497879073793385+0j),(0.8265349172945035+0j),(-0.5349976198870972-4.500214568894366e-18j),0.04027299236218351
Case6,2.1353012567368124,1.521708941582556,1.8285051066102649,(-0.18237480621007057+0j),(0.8349644707585057+2.7755575615628914e-17j),(-0.519204933172642+1.695451107661472e-17j),(-0.17497879073793385+0j),(0.8265349172945035+0j),(-0.5349976198870972-4.500214568894366e-18j),(-0.1904497584865122+2.7286303380138977e-18j),(0.8336633681182177+1.57681818065304e-17j),(-0.5183958701130034+2.4355303143727953e-17j),(-0.17497879073793385+0j),(0.8265349172945035+0j),(-0.5349976198870972-4.500214568894366e-18j),0.0392011732008577
