Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13,14,15,16
Case6,0.6381360077604268,0.9817477042468103,0.8099418560036186,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.5812250802557373+0j),(0.13051845637487702+0j),(0.8032075314806449-1.519529144617773e-17j),(0.5823331094032957+1.1380002496496213e-17j),(0.11008222068767903-3.929991696374662e-19j),(0.8054626337584867-8.173799430966381e-18j),(0.5736526360806025+3.469446951953614e-18j),(0.11795716371663881+0j),(0.8103961723161144+2.0833113504511593e-18j),0.023799367112598224
Case6,0.6135923151542565,5.154175447295755,2.883883888675586,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.5660801919054677+6.938893903907228e-18j),(0.10539587105840059+0j),(0.8175848131515838+1.9361914147080048e-17j),(0.5634233933799241+1.1371423951037784e-17j),(0.1118720852201529-3.277183226330748e-19j),(0.8185589266147832-7.782290963806822e-18j),(0.5711284880222242+4.625929269271485e-18j),(0.11377006616389274+0j),(0.8127923859279376+7.842845615994121e-18j),0.010107131153381868
Case6,0.6135923151542565,5.154175447295755,2.883883888675586,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.5660801919054677+6.938893903907228e-18j),(0.10539587105840059+0j),(0.8175848131515838+1.9361914147080048e-17j),(0.5783961616355267+1.138122171678845e-17j),(0.11046214843696803-3.7942940925447784e-19j),(0.808242534124491-8.092796520628842e-18j),(0.5698664139930351+5.204170427930421e-18j),(0.1116765173875197+0j),(0.8139904927338492+1.0722612748765604e-17j),0.026724529568085006
Case6,0.6135923151542565,5.154175447295755,2.883883888675586,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.5660801919054677+6.938893903907228e-18j),(0.10539587105840059+0j),(0.8175848131515838+1.9361914147080048e-17j),(0.5773549044756316+1.1381277773966584e-17j),(0.11056198485860966-3.7583800775702874e-19j),(0.8089730290819704-8.071323654987482e-18j),(0.5691091695755216+5.551115123125783e-18j),(0.11042038812169588+0j),(0.8147093568173962+1.2450473028428493e-17j),0.025052613872352178
Case6,0.662679700366597,0.9326603190344698,0.797670017151114,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6074190211475886+0j),(0.09773455272560103+0j),(0.7883464276266062-2.3199318136938297e-17j),(0.6021180240184552+1.1349410634138177e-17j),(0.1081129171603911-4.608841794499656e-19j),(0.7910534004068129-8.575725947450824e-18j),(0.5754941448375327+4.625929269271485e-18j),(0.10830608222234674+0j),(0.8103155352855977+6.508841167534027e-18j),0.018386339597933815
Case6,0.662679700366597,0.9326603190344698,0.797670017151114,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6074190211475886+0j),(0.09773455272560103+0j),(0.7883464276266062-2.3199318136938297e-17j),(0.6101174141730166+1.1325247851776862e-17j),(0.10728744233963342-4.88128683148496e-19j),(0.7850134684443646-8.735341662144982e-18j),(0.580054841453255+3.96508223080413e-18j),(0.10679586372281163+0j),(0.8071770913343131+2.2648184097522662e-18j),0.015584245619147188
Case6,0.6872233929727672,5.105088062083414,2.8961557349786715,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6275269340805543-6.938893903907228e-18j),(0.09308483225206737+0j),(0.7730104533627369+2.059112928195701e-17j),(0.6334123611094427+1.1215098659254164e-17j),(0.1047828066361462-5.664866597262594e-19j),(0.7666872532051207-9.188132488516532e-18j),(0.5859888530316675+2.6020852139652106e-18j),(0.1050819847889686+0j),(0.8029062615878662+4.555607268777859e-18j),0.02390660555248751
Case6,0.662679700366597,0.9326603190344698,0.797670017151114,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6074190211475886+0j),(0.09773455272560103+0j),(0.7883464276266062-2.3199318136938297e-17j),(0.5926059552712925+1.1369253040806026e-17j),(0.10907235884052377-4.283220579941948e-19j),(0.798073556956978-8.383649481221601e-18j),(0.5883699828223253+2.3129646346357427e-18j),(0.10426560344859442+0j),(0.8012885022588372+1.4717266681427306e-18j),0.035878006575394264
Case6,0.6872233929727672,5.105088062083414,2.8961557349786715,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6275269340805543-6.938893903907228e-18j),(0.09308483225206737+0j),(0.7730104533627369+2.059112928195701e-17j),(0.6228847026360846+1.1272296164995166e-17j),(0.10593369179805932-5.312799981827049e-19j),(0.7751081861030693-8.985920311576683e-18j),(0.5922856779481483+1.3877787807814458e-18j),(0.10314752632894174+0j),(0.7984606973692272+3.3836669295241585e-18j),0.01958882909976986
Case6,0.6872233929727672,5.105088062083414,2.8961557349786715,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6275269340805543-6.938893903907228e-18j),(0.09308483225206737+0j),(0.7730104533627369+2.059112928195701e-17j),(0.6282812228628822+1.1244519559092995e-17j),(0.10534772390750669-5.493740296280772e-19j),(0.7708207068219098-9.090110233787727e-18j),(0.5954894285056398+6.30808536718839e-19j),(0.10223273595831679+0j),(0.7961470388231827+4.947981688836236e-18j),0.015206930960498397
Case6,0.662679700366597,0.9326603190344698,0.797670017151114,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6074190211475886+0j),(0.09773455272560103+0j),(0.7883464276266062-2.3199318136938297e-17j),(0.6112813115490464+1.1321157141608035e-17j),(0.10716589492042294-4.920804354286926e-19j),(0.7841241158877734-8.758406234915993e-18j),(0.5964835612258022+5.782411586589357e-19j),(0.10185788735559048+0j),(0.7954969878901347+2.6023733700216912e-18j),0.017515948132557732
Case6,0.662679700366597,0.9326603190344698,0.797670017151114,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6074190211475886+0j),(0.09773455272560103+0j),(0.7883464276266062-2.3199318136938297e-17j),(0.5970548683168547+1.136116594532024e-17j),(0.10862657206503498-4.435717536577012e-19j),(0.7948117714657621-8.47377454654938e-18j),(0.5973247504505551+5.337610695313253e-19j),(0.10154070776866822+0j),(0.7949469447929403+6.176278694863076e-19j),0.027721521263127283
Case6,0.6135923151542565,5.154175447295755,2.883883888675586,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.5660801919054677+6.938893903907228e-18j),(0.10539587105840059+0j),(0.8175848131515838+1.9361914147080048e-17j),(0.567688896962064+1.137652385481869e-17j),(0.11147598943725713-3.4246177581066875e-19j),(0.8156607260650592-7.871103521281478e-18j),(0.595092996268763+9.912705577010326e-19j),(0.10181607657507767+0j),(0.7965639353899862+1.956505460743003e-18j),0.009612913954343244
Case6,0.662679700366597,0.9326603190344698,0.797670017151114,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6074190211475886+0j),(0.09773455272560103+0j),(0.7883464276266062-2.3199318136938297e-17j),(0.5942742706208126+1.1366465131575092e-17j),(0.10890579586618615-4.34044422737683e-19j),(0.7968548292536438-8.41750288266009e-18j),(0.5959147312606847+9.251858538542971e-19j),(0.10154397498511257+0j),(0.7960161015390942+2.794505542309166e-19j),0.03282440054820228
Case6,0.6381360077604268,0.9817477042468103,0.8099418634541992,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.581225079283299-1.3877787807814457e-17j),(0.13051846070534123+0j),(0.8032075314806449+2.136312050740292e-17j),(0.5913427919236833+1.1371169199340547e-17j),(0.10919799193898004-4.239864936496973e-19j),(0.7989928040955049-8.3579732305832e-18j),(0.5949966280120982+0j),(0.10335488034262685+0j),(0.7964655659104412+1.5971799263041668e-18j),0.035652903488983104
Case6,0.6872233929727672,5.105088062083414,2.8961557349786715,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6275269340805543-6.938893903907228e-18j),(0.09308483225206737+0j),(0.7730104533627369+2.059112928195701e-17j),(0.6234286313045058+1.1269642799225863e-17j),(0.10587500616420457-5.3310797125847935e-19j),(0.774678788104799-8.996470902371035e-18j),(0.5969101754278897-4.0817022964160166e-19j),(0.10275075986671159+0j),(0.795085853407635+2.714471064871981e-18j),0.018556816799223635
Case6,0.662679700366597,0.9326603190344698,0.797670017151114,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.6074190211475886+0j),(0.09773455272560103+0j),(0.7883464276266062-2.3199318136938297e-17j),(0.6089329627470874+1.1329260262332532e-17j),(0.10741075762271617-4.84103781168538e-19j),(0.785915756316775-8.711826946261107e-18j),(0.5974940001900952-3.854941057726238e-19j),(0.10247208169220545+0j),(0.7947114408642445+1.2748161092158545e-18j),0.01362082160389036
Case6,0.6381360077604268,0.9817477042468103,0.8099418560036186,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.5812250802557373+0j),(0.13051845637487702+0j),(0.8032075314806449-1.519529144617773e-17j),(0.5813562004305454+1.138045399020761e-17j),(0.1101768582889076-3.896334276413672e-19j),(0.806155089370864-8.15372747830653e-18j),(0.5966377412461816-3.6520494231090674e-19j),(0.10394820667550396+0j),(0.7951586035282656+4.0796834314250793e-19j),0.02342027615099658
Case6,0.6381360077604268,0.9817477042468103,0.8099418560036186,(0.6004545967788135+1.3877787807814457e-17j),(0.1082824186910986+0j),(0.7922936292875248-5.211632089886844e-18j),(0.5812250802557373+0j),(0.13051845637487702+0j),(0.8032075314806449-1.519529144617773e-17j),(0.584575164268587+1.1378593206946652e-17j),(0.10986411216857304-4.0071978278979532e-19j),(0.8038667515065951-8.219792966368845e-18j),(0.5958671081966596-3.4694469519536144e-19j),(0.10527671916047261+0j),(0.7955610499258846-3.721946463235039e-19j),0.024663648245103933
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.04856504610612014+1.342623288776298e-19j),(0.6153441484543711+1.701172861077433e-18j),(0.786761091602575-1.3388145817176667e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),0.008186662204745176
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.057204558508827545+1.5800216250635644e-19j),(0.6150622691462361+1.6988360916407628e-18j),(0.7864006889356681-1.340192652689708e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),0.00846435629603922
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.050753988418944754+1.4028327500177329e-19j),(0.6152770976382951+1.7006168180877013e-18j),(0.7866753623835984-1.339142632547569e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),0.00601639829482116
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.048313601770746076+1.3357045029570194e-19j),(0.6153516608919135+1.7012351682152741e-18j),(0.7867706967862373-1.3387778169362975e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),0.008436013793999289
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05020988541681703+1.3878702583298782e-19j),(0.6152940410972026+1.700757316367809e-18j),(0.7866970257962743-1.3390597501137615e-18j),(0.05278521237428259+0j),(0.6129629935020303+0j),(0.7883464276266061+8.758537756693751e-19j),0.0065557813431805015
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05669821463740884+1.5661267426258886e-19j),(0.6150800636615306+1.698983544220433e-18j),(0.786423440484233-1.3401057385959307e-18j),(0.05278521237428258+0j),(0.6129629935020302+0j),(0.788346427626606+8.758537756693751e-19j),0.007953055391350099
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.04842027803108658+1.3386398875673033e-19j),(0.6153484784842556+1.7012087735721538e-18j),(0.7867666278525696-1.3387933914159627e-18j),(0.05278521237428258+0j),(0.6129629935020303+0j),(0.788346427626606+8.758537756693751e-19j),0.008330224059668608
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05689518871756048+1.5715323135851466e-19j),(0.6150731602358351+1.6989263386188751e-18j),(0.7864146139653662-1.3401394584261115e-18j),(0.05278521237428258+0j),(0.6129629935020303+0j),(0.788346427626606+8.758537756693751e-19j),0.008151952564673118
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05696364217815979+1.5734107999486042e-19j),(0.615070755497223+1.6989064119269446e-18j),(0.7864115393366722-1.340151204002798e-18j),(0.052785212374282575+0j),(0.6129629935020303+0j),(0.7883464276266059+8.758537756693751e-19j),0.008221075915354273
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05238357385989371+1.4476302762991154e-19j),(0.6152252566561794+1.7001869911767537e-18j),(0.7866090800149734-1.3393961619921726e-18j),(0.05278521237428259+0j),(0.6129629935020304+0j),(0.788346427626606+8.758537756693753e-19j),0.004401254240381507
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05795255765668735+1.6005434450054837e-19j),(0.6150356916627944+1.6986158757079585e-18j),(0.7863667077400442-1.3403224452906823e-18j),(0.05278521237428259+0j),(0.6129629935020303+0j),(0.788346427626606+8.758537756693753e-19j),0.009219759156081135
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05829417440306363+1.6099141228972298e-19j),(0.615023438291675+1.6985143530337817e-18j),(0.7863510409369034-1.3403822771064186e-18j),(0.05278521237428258+0j),(0.6129629935020303+0j),(0.788346427626606+8.758537756693753e-19j),0.009564789334478893
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.0491689356951007+1.359237928681059e-19j),(0.6153259462846665+1.7010219010598204e-18j),(0.7867378188389641-1.3389036524341206e-18j),(0.05278521237428259+0j),(0.6129629935020304+0j),(0.7883464276266061+8.758537756693755e-19j),0.007587843209670923
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.049787156009196865+1.3762437570739998e-19j),(0.6153070785868698+1.7008654308998775e-18j),(0.7867136951505341-1.33899596780103e-18j),(0.05278521237428258+0j),(0.6129629935020303+0j),(0.7883464276266061+8.758537756693753e-19j),0.006974878886208041
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05262371329014534+1.4542298040137968e-19j),(0.6152174783832232+1.7001225057651684e-18j),(0.7865991349418998-1.3394341938142046e-18j),(0.05278521237428258+0j),(0.6129629935020303+0j),(0.7883464276266062+8.758537756693755e-19j),0.004163281610247205
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.052995149955438976+1.4644366564163185e-19j),(0.61520537704102+1.7000221833900634e-18j),(0.7865836625184998-1.3394933591142373e-18j),(0.05278521237428258+0j),(0.6129629935020303+0j),(0.7883464276266062+8.758537756693755e-19j),0.004215082054602838
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05597080267712751+1.5461611750120442e-19j),(0.615105349423315+1.6991930869863952e-18j),(0.7864557701221981-1.3399822160985198e-18j),(0.05278521237428258+0j),(0.6129629935020303+0j),(0.7883464276266062+8.758537756693755e-19j),0.007218599554887989
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.053211547244843865+1.4703825617055494e-19j),(0.6151982875056233+1.699963411657867e-18j),(0.7865745980451938-1.3395280185854892e-18j),(0.052785212374282575+0j),(0.6129629935020303+0j),(0.7883464276266062+8.758537756693755e-19j),0.004433454281917049
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.05070905441994962+1.4015971874685532e-19j),(0.6152785038262815+1.7006284781628795e-18j),(0.7866771602945689-1.3391357542646515e-18j),(0.052785212374282575+0j),(0.6129629935020303+0j),(0.7883464276266062+8.758537756693755e-19j),0.006060940570832132
Case7,0.662679700366597,1.8162332528565992,1.2394564840621787,(0.053570721485952835+0j),(0.6151864564073893+0j),(0.7865594711478554-3.512984123897744e-18j),(0.05278521237428259+0j),(0.6129629935020302+0j),(0.7883464276266061+8.758537756693751e-19j),(0.057285249472386945+1.5822356889366194e-19j),(0.6150594187494195+1.6988124728880485e-18j),(0.7863970445013845-1.340206573924143e-18j),(0.05278521237428259+0j),(0.6129629935020304+0j),(0.7883464276266063+8.758537756693757e-19j),0.00854584129706562
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9216144098887928-3.3128485511800156e-18j),(0.3526877285060929-9.513854397808021e-18j),(-0.16198223867617215-1.865949852428888e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),0.02892057898972558
Case8,1.7671458676442586,2.2580197197676637,2.0125828011565416,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.8866193954619186+2.7755575615628914e-17j),(0.41933973559201965+0j),(-0.19509032201612814+1.603166374471494e-17j),(-0.8979729492584912-4.149716733807296e-18j),(0.39989114287247335-1.0376655995443101e-17j),(-0.18366179856506462-2.3042323143648735e-18j),(-0.900727840050082+0j),(0.39259512910565064+0j),(-0.18302610538821468-8.233294998594822e-19j),0.04223067969733604
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9154909857342461-3.5366091628505605e-18j),(0.36562062253880934-9.764568775182709e-18j),(-0.16792205160035478-1.9794535773155664e-18j),(-0.9054306549128032-9.25185853854297e-18j),(0.383680260276861+0j),(-0.17900469984557682-6.44166058138429e-18j),0.003924447878279835
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9044015933677919-3.9293467522015554e-18j),(0.3877427663920193-1.0168636997365357e-17j),(-0.1780822984590639-2.184989634432887e-18j),(-0.9077820623441638-1.3877787807814457e-17j),(0.37922282586246614+0j),(-0.17699399707425795-9.250826122146694e-18j),0.0394473352000935
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9104670533186022-3.716520324852061e-18j),(0.3758376853859961-9.955155968170169e-18j),(-0.17261453897351237-2.0725569821312372e-18j),(-0.9091929068029801-1.665334536937735e-17j),(0.3765483652138293+0j),(-0.1757875754114666-1.0936325446604136e-17j),0.01600903475770843
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.903071827016729-3.975368090705366e-18j),(0.39029385438571657-1.0213153190747683e-17j),(-0.17925396084161785-2.209647126633721e-18j),(-0.9101334697755243-1.850371707708594e-17j),(0.3747653914480713+0j),(-0.17498329430293905-1.2059991662909098e-17j),0.04449985192740766
Case8,1.7426021750380885,2.3071071049800045,2.0248546400090466,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362819124466-2.7755575615628914e-17j),(0.36585052943534313+0j),(-0.17096188876030127+1.1260381644457985e-17j),(-0.9146089415204242-3.568434827959852e-18j),(0.36743908369930195-9.798979423285546e-18j),(-0.1687572335075052-1.9957996027494692e-18j),(-0.9108053000807989-1.982541115402065e-17j),(0.37349183973196726+0j),(-0.17440880779684795-8.728509761856658e-18j),0.0040205499087773156
Case8,1.7671458676442586,2.2580197197676637,2.0125828011565416,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.8866193954619186+2.7755575615628914e-17j),(0.41933973559201965+0j),(-0.19509032201612814+1.603166374471494e-17j),(-0.8950339151313336-4.248692739765739e-18j),(0.40529579912430613-1.0465930524825929e-17j),(-0.1861440463105569-2.3587838949393943e-18j),(-0.9077820620034389-1.3877787807814457e-17j),(0.3792228267144738+0j),(-0.17699399707425797-5.633488073535209e-18j),0.031404741572853306
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9069012681167359-3.842216466672796e-18j),(0.3828909451459527-1.0082768280712739e-17j),(-0.1758539564908774-2.138647876851612e-18j),(-0.9085658645184173-1.5419764230904953e-17j),(0.37773701514834135+0j),(-0.17632376281715167-6.971803036968398e-18j),0.029867497236896384
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9075173327371429-3.820617975849336e-18j),(0.38168362588987176-1.0061157250063924e-17j),(-0.1752994595234745-2.127228150137328e-18j),(-0.9091929065304001-1.665334536937735e-17j),(0.3765483658954354+0j),(-0.17578757541146664-8.04245500771495e-18j),0.027489616393005595
Case8,1.7426021750380885,2.3071071049800045,2.024854647459627,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.9148362846382455-2.7755575615628914e-17j),(0.36585052261928164+0j),(-0.17096188876030122-1.7678322744433906e-17j),(-0.9008683411591573-4.051124432222454e-18j),(0.3944766624528183-1.0285188327266275e-17j),(-0.1811750387808243-2.250514307582785e-18j),(-0.9097059409038405-1.766263902812749e-17j),(0.3755758346885123+0j),(-0.17534887662499707-8.918442983780309e-18j),0.05280722379128755
Case8,1.7671458676442586,2.2580197197676637,2.0125828011565416,(-0.9079378685524626-2.7755575615628914e-17j),(0.3808568194308072+0j),(-0.17491972427791186-6.733493462212145e-18j),(-0.8866193954619186+2.7755575615628914e-17j),(0.41933973559201965+0j),(-0.19509032201612814+1.603166374471494e-17j),(-0.8992046281579703-4.107908217075711e-18j),(0.39759900156826433-1.0338181015254249e-17j),(-0.18260906508496713-2.2813783568772966e-18j),(-0.9077820621170136-1.3877787807814457e-17j),(0.3792228264304712+0j),(-0.17699399707425795-6.8392674230723714e-18j),0.04680723338112161
