Case,Theta,Phi,timeErr,init,trace,noise,cost
Case3,1.1780972450961724,3.141592653589793,2.159844956793563,"[(-0.7537033860561808-2.298331243035881e-18j), (-0.6466398618259254-1.9718534173019478e-18j), (0.34356202448688844-7.828137020093238e-18j)]","[-0.76817775+0.00000000e+00j -0.51327997+0.00000000e+00j
  0.38268343+2.22446146e-17j]","[(-0.7798236490500052-2.0785039810761457e-18j), (-0.6045519486142483-1.611343325497789e-18j), (0.3212005687167448-7.441977888496067e-18j)]",0.16440073744184563
Case3,1.1780972450961724,3.141592653589793,2.159844956793563,"[(-0.7537033860561808-2.298331243035881e-18j), (-0.6466398618259254-1.9718534173019478e-18j), (0.34356202448688844-7.828137020093238e-18j)]","[-0.76817775+0.00000000e+00j -0.51327997+0.00000000e+00j
  0.38268343+2.22446146e-17j]","[(-0.7537033860561808-2.298331243035881e-18j), (-0.6466398618259254-1.9718534173019478e-18j), (0.34356202448688844-7.828137020093238e-18j)]",0.18695567320002604
Case4,0.19634954084936207,1.9634954084936207,1.0799224821220719,"[(-0.007971607718475417-9.699168831221349e-23j), (0.21922461936898782+8.700336773226992e-19j), (0.9756391303939449-1.9549609436297713e-19j)]","[0.01912219+0.00000000e+00j 0.19415091+0.00000000e+00j
 0.98078528+3.25971969e-18j]","[(-0.008128133460817897-9.889753679805561e-23j), (0.2192261460701247+8.700397734716935e-19j), (0.9756459248378073-1.9549729047674233e-19j)]",0.05746492177434848
Case4,0.19634954084936207,1.9634954084936207,1.0799224821220719,"[(-0.007971607718475417-9.699168831221349e-23j), (0.21922461936898782+8.700336773226992e-19j), (0.9756391303939449-1.9549609436297713e-19j)]","[0.01912219+0.00000000e+00j 0.19415091+0.00000000e+00j
 0.98078528+3.25971969e-18j]","[(-0.008402922223251445-1.0223887736446356e-22j), (0.2192238945584037+8.700307831394226e-19j), (0.9756359046906912-1.954955264995347e-19j)]",0.05774747917217718
Case4,0.19634954084936207,1.9634954084936207,1.0799224821220719,"[(-0.007971607718475417-9.699168831221349e-23j), (0.21922461936898782+8.700336773226992e-19j), (0.9756391303939449-1.9549609436297713e-19j)]","[0.01912219+0.00000000e+00j 0.19415091+0.00000000e+00j
 0.98078528+3.25971969e-18j]","[(-0.00817181060760089-9.942815206093384e-23j), (0.21922524404719668+8.700361716755228e-19j), (0.975641910467215-1.9549658377562234e-19j)]",0.057511711268795736
Case4,0.19634954084936207,1.9634954084936207,1.0799224821220719,"[(-0.007971607718475417-9.699168831221349e-23j), (0.21922461936898782+8.700336773226992e-19j), (0.9756391303939449-1.9549609436297713e-19j)]","[0.01912219+0.00000000e+00j 0.19415091+0.00000000e+00j
 0.98078528+3.25971969e-18j]","[(-0.007658303484040359-9.318128720256766e-23j), (0.21922652059121023+8.700412689421984e-19j), (0.9756475916096655-1.9549758389960648e-19j)]",0.05699379954679828
Case4,0.19634954084936207,1.9634954084936207,1.0799224821220719,"[(-0.007971607718475417-9.699168831221349e-23j), (0.21922461936898782+8.700336773226992e-19j), (0.9756391303939449-1.9549609436297713e-19j)]","[0.01912219+0.00000000e+00j 0.19415091+0.00000000e+00j
 0.98078528+3.25971969e-18j]","[(-0.007971607718475417-9.699168831221349e-23j), (0.21922461936898782+8.700336773226992e-19j), (0.9756391303939449-1.9549609436297713e-19j)]",0.05731366377473156
Case5,1.7671458676442586,2.748893571891069,2.2580197272182443,"[(-0.9041046954637422-2.7131260761887535e-18j), (-0.2733422358241752-8.20272200176895e-19j), (-0.40234418790322485+6.251140854540566e-18j)]","[-0.93855299+0.00000000e+00j -0.28470695+0.00000000e+00j
 -0.19509032-1.97325566e-18j]","[(-0.838299455577595-2.175258462969208e-18j), (-0.25417741496840485-6.595513921987523e-19j), (-0.37413466418920344+5.96477310934683e-18j)]",0.3098274057151303
Case5,1.7671458676442586,2.748893571891069,2.2580197272182443,"[(-0.9041046954637422-2.7131260761887535e-18j), (-0.2733422358241752-8.20272200176895e-19j), (-0.40234418790322485+6.251140854540566e-18j)]","[-0.93855299+0.00000000e+00j -0.28470695+0.00000000e+00j
 -0.19509032-1.97325566e-18j]","[(-0.8792831340359232-2.5020087281949446e-18j), (-0.2661712571887828-7.573929066786216e-19j), (-0.39178891616913325+6.1480251573997625e-18j)]",0.27450413701635396
Case5,1.7671458676442586,2.748893571891069,2.2580197272182443,"[(-0.9041046954637422-2.7131260761887535e-18j), (-0.2733422358241752-8.20272200176895e-19j), (-0.40234418790322485+6.251140854540566e-18j)]","[-0.93855299+0.00000000e+00j -0.28470695+0.00000000e+00j
 -0.19509032-1.97325566e-18j]","[(-0.8970084234804556-2.8526448438386033e-18j), (-0.28138873621103294-8.948657631910783e-19j), (-0.41418817774201333+6.3609036809259046e-18j)]",0.26396063012245147
Case5,1.7671458676442586,2.748893571891069,2.2580197272182443,"[(-0.9041046954637422-2.7131260761887535e-18j), (-0.2733422358241752-8.20272200176895e-19j), (-0.40234418790322485+6.251140854540566e-18j)]","[-0.93855299+0.00000000e+00j -0.28470695+0.00000000e+00j
 -0.19509032-1.97325566e-18j]","[(-0.8382795980643388-2.0197471495098306e-18j), (-0.2449261584182497-5.901240009275343e-19j), (-0.3605173419611419+5.814532473617929e-18j)]",0.3054811975504801
Case5,1.7671458676442586,2.748893571891069,2.2580197272182443,"[(-0.9041046954637422-2.7131260761887535e-18j), (-0.2733422358241752-8.20272200176895e-19j), (-0.40234418790322485+6.251140854540566e-18j)]","[-0.93855299+0.00000000e+00j -0.28470695+0.00000000e+00j
 -0.19509032-1.97325566e-18j]","[(-0.9041046954637422-2.7131260761887535e-18j), (-0.2733422358241752-8.20272200176895e-19j), (-0.40234418790322485+6.251140854540566e-18j)]",0.25306686868723416
