Case,Theta,Phi,timeErr,init,trace,cost
Case33,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case34,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case35,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case36,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case37,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case38,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case39,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case40,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case41,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case42,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case43,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case44,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case45,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case46,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case47,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case48,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case49,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
Case50,2.1598449493429825,2.748893571891069,ct1,"[(-0.12022404586694571+0j), (0.7044128077196936+0j), (-0.6995346847125168-5.320705911151104e-18j)]","[(0.3181896451432087+0j), (0.7681777567114165+0j), (-0.555570233019602-1.9863692389810095e-18j)]",0.29950222910302515
