Case,Theta,Phi,timeErr,init,trace,noise,cost
Case3,0.39269908169872414,1.5707963267948966,0.981747711697391,"[(0.07421333753582084-3.8922277656963966e-20j), (0.3250158626290693-1.7045935499209016e-19j), (0.9431996371012379+6.137354218017301e-20j)]","[(0.21260752132111646+0j), (0.31818964672725797+0j), (0.9238795325112867+7.661784054026106e-18j)]","[0.0832163 -4.35476252e-20j 0.32465676-1.69894975e-19j
 0.94215753+6.23970211e-20j]",0.15413633783999434
Case3,0.39269908169872414,1.5707963267948966,0.981747711697391,"[(0.07421333753582084-3.8922277656963966e-20j), (0.3250158626290693-1.7045935499209016e-19j), (0.9431996371012379+6.137354218017301e-20j)]","[(0.21260752132111646+0j), (0.31818964672725797+0j), (0.9238795325112867+7.661784054026106e-18j)]","[0.07518139-3.94353938e-20j 0.32503815-1.70494428e-19j
 0.94326432+6.13098933e-20j]",0.163659435156447
Case3,0.39269908169872414,1.5707963267948966,0.981747711697391,"[(0.07421333753582084-3.8922277656963966e-20j), (0.3250158626290693-1.7045935499209016e-19j), (0.9431996371012379+6.137354218017301e-20j)]","[(0.21260752132111646+0j), (0.31818964672725797+0j), (0.9238795325112867+7.661784054026106e-18j)]","[0.07943278-4.15625139e-20j 0.32463656-1.69863258e-19j
 0.9420989 +6.24544967e-20j]",0.15784101795026487
Case3,0.39269908169872414,1.5707963267948966,0.981747711697391,"[(0.07421333753582084-3.8922277656963966e-20j), (0.3250158626290693-1.7045935499209016e-19j), (0.9431996371012379+6.137354218017301e-20j)]","[(0.21260752132111646+0j), (0.31818964672725797+0j), (0.9238795325112867+7.661784054026106e-18j)]","[0.07993504-4.18503329e-20j 0.32473364-1.70015699e-19j
 0.94238063+6.21782072e-20j]",0.15771758791005985
Case3,0.39269908169872414,1.5707963267948966,0.981747711697391,"[(0.07421333753582084-3.8922277656963966e-20j), (0.3250158626290693-1.7045935499209016e-19j), (0.9431996371012379+6.137354218017301e-20j)]","[(0.21260752132111646+0j), (0.31818964672725797+0j), (0.9238795325112867+7.661784054026106e-18j)]","[0.07421334-3.89222777e-20j 0.32501586-1.70459355e-19j
 0.94319964+6.13735422e-20j]",0.16454050823180505
Case4,2.552544031041707,5.890486225480862,4.221515128261284,"[(-0.2808157377698888-6.68638836431792e-19j), (0.48342423713940175+1.1510616249317497e-18j), (-0.8303924983364331+8.901762882889132e-19j)]","[(-0.3524500247088668+0j), (0.4294615977013244+0j), (-0.8314696123025453-1.807785053737228e-17j)]","[-0.29713848-6.85999500e-19j  0.47602065+1.09898227e-18j
 -0.81767513+9.35720817e-19j]",0.11566507468875892
Case4,2.552544031041707,5.890486225480862,4.221515128261284,"[(-0.2808157377698888-6.68638836431792e-19j), (0.48342423713940175+1.1510616249317497e-18j), (-0.8303924983364331+8.901762882889132e-19j)]","[(-0.3524500247088668+0j), (0.4294615977013244+0j), (-0.8314696123025453-1.807785053737228e-17j)]","[-0.28209226-6.77345693e-19j  0.48545943+1.16566065e-18j
 -0.83388841+8.77170663e-19j]",0.12877439004400548
Case4,2.552544031041707,5.890486225480862,4.221515128261284,"[(-0.2808157377698888-6.68638836431792e-19j), (0.48342423713940175+1.1510616249317497e-18j), (-0.8303924983364331+8.901762882889132e-19j)]","[(-0.3524500247088668+0j), (0.4294615977013244+0j), (-0.8314696123025453-1.807785053737228e-17j)]","[-0.27527953-6.58521104e-19j  0.48455294+1.15914300e-18j
 -0.83233131+8.82989482e-19j]",0.1331235349791794
Case4,2.552544031041707,5.890486225480862,4.221515128261284,"[(-0.2808157377698888-6.68638836431792e-19j), (0.48342423713940175+1.1510616249317497e-18j), (-0.8303924983364331+8.901762882889132e-19j)]","[(-0.3524500247088668+0j), (0.4294615977013244+0j), (-0.8314696123025453-1.807785053737228e-17j)]","[-0.2831935 -6.67434526e-19j  0.48095677+1.13352585e-18j
 -0.82615405+9.05662420e-19j]",0.12606725918430656
Case4,2.552544031041707,5.890486225480862,4.221515128261284,"[(-0.2808157377698888-6.68638836431792e-19j), (0.48342423713940175+1.1510616249317497e-18j), (-0.8303924983364331+8.901762882889132e-19j)]","[(-0.3524500247088668+0j), (0.4294615977013244+0j), (-0.8314696123025453-1.807785053737228e-17j)]","[-0.28081574-6.68638836e-19j  0.48342424+1.15106162e-18j
 -0.8303925 +8.90176288e-19j]",0.1266740403431676
Case5,1.7671458676442586,3.5342917352885173,2.6507188089169684,"[(-0.04725296452374053+7.446836985148372e-19j), (-0.994111720078675-1.6794339093878204e-18j), (0.09520458188392794-1.7093098983919735e-17j)]","[(-0.09613376119021823+0j), (-0.9760625319184552+0j), (-0.1950903220161282-7.15241646828422e-19j)]","[-0.04900325+7.72592705e-19j -0.99432114-1.67318498e-18j
  0.09522464-1.70973321e-17j]",0.3557040866334446
Case5,1.7671458676442586,3.5342917352885173,2.6507188089169684,"[(-0.04725296452374053+7.446836985148372e-19j), (-0.994111720078675-1.6794339093878204e-18j), (0.09520458188392794-1.7093098983919735e-17j)]","[(-0.09613376119021823+0j), (-0.9760625319184552+0j), (-0.1950903220161282-7.15241646828422e-19j)]","[-0.04460745+7.03717876e-19j -0.994625  -1.66411048e-18j
  0.09525374-1.71034750e-17j]",0.36043284038297013
Case5,1.7671458676442586,3.5342917352885173,2.6507188089169684,"[(-0.04725296452374053+7.446836985148372e-19j), (-0.994111720078675-1.6794339093878204e-18j), (0.09520458188392794-1.7093098983919735e-17j)]","[(-0.09613376119021823+0j), (-0.9760625319184552+0j), (-0.1950903220161282-7.15241646828422e-19j)]","[-0.04630306+7.29981746e-19j -0.9942943 -1.67398599e-18j
  0.09522207-1.70967896e-17j]",0.35837486712417166
Case5,1.7671458676442586,3.5342917352885173,2.6507188089169684,"[(-0.04725296452374053+7.446836985148372e-19j), (-0.994111720078675-1.6794339093878204e-18j), (0.09520458188392794-1.7093098983919735e-17j)]","[(-0.09613376119021823+0j), (-0.9760625319184552+0j), (-0.1950903220161282-7.15241646828422e-19j)]","[-0.04317032+6.81065703e-19j -0.99463941-1.66367978e-18j
  0.09525512-1.71037664e-17j]",0.36188576868822436
Case5,1.7671458676442586,3.5342917352885173,2.6507188089169684,"[(-0.04725296452374053+7.446836985148372e-19j), (-0.994111720078675-1.6794339093878204e-18j), (0.09520458188392794-1.7093098983919735e-17j)]","[(-0.09613376119021823+0j), (-0.9760625319184552+0j), (-0.1950903220161282-7.15241646828422e-19j)]","[-0.04725296+7.44683699e-19j -0.99411172-1.67943391e-18j
  0.09520458-1.70930990e-17j]",0.35722489671523855
