Case,Theta,Phi,timeErr,initX,initY,initZ,traceX,traceY,traceZ,noiseX,noiseY,noiseZ,13
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6812818489248289-3.1047241133712646e-19j),(-0.6142609568959255+2.7992978350839827e-19j),(-0.3981689580553319-9.630814943242167e-19j),0.026505637183936726
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6740605033616808-3.127921862281532e-19j),(-0.6198453126944002+2.8763407663558503e-19j),(-0.401788782992481-9.684926736184689e-19j),0.010080110885164806
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6872287252550547-3.084260128326256e-19j),(-0.6095785289224052+2.735768577108556e-19j),(-0.39513377008439665-9.58474883136842e-19j),0.0401701294586182
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6902731349026971-3.0733046388870856e-19j),(-0.6071515861911232+2.7032223796625982e-19j),(-0.39356060602810083-9.560625036151146e-19j),0.04721464589383839
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.6400882835781442-3.213305099240816e-19j),(-0.6447047300264503+3.236480106959738e-19j),(-0.417902859893908-9.914679646440503e-19j),0.036410126035266444
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.6308097916980062-3.2299870795391927e-19j),(-0.6511124405808051+3.333944396681244e-19j),(-0.42205639009358153-9.970895473901254e-19j),0.016570393401100225
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6544982897919465-3.1818075987917617e-19j),(-0.6344355541409052+3.084273707958639e-19j),(-0.4112462963983264-9.821998559653483e-19j),0.033529857536919894
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.6382483851084705-3.2168353030506254e-19j),(-0.6459878722203516+3.255843087402126e-19j),(-0.4187346031207025-9.926036813461345e-19j),0.03245534214489704
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6540036093242785-3.1830029493196963e-19j),(-0.6347946556429671+3.0895139297649996e-19j),(-0.4114790689183879-9.825292837182175e-19j),0.034616412026711285
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6743932084367091-3.1268926474555173e-19j),(-0.6195904361017446+2.872794024084725e-19j),(-0.4016235699080564-9.682476723310995e-19j),0.010832905637273404
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.6869603995570499-3.0852101078563596e-19j),(-0.6097914564329407+2.73863641380848e-19j),(-0.3952717914319354-9.58685729153414e-19j),0.03955085490253901
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.671381561592167-3.1360705115443734e-19j),(-0.6218892050708845+2.9048882320293474e-19j),(-0.40311365068720556-9.704505278030935e-19j),0.004032409044442187
Case7,1.9880391010997909,4.074252972624263,3.0311460443126075,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.6697996873566259+0j),(-0.6222120669357638+0j),(-0.40524131400498964+1.4488817437653783e-17j),(0.654897124364137-3.1808379007043047e-19j),(-0.6341456837667837+3.0800480723623897e-19j),(-0.4110584000595809-9.819336582192396e-19j),0.03265325625186227
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.633635617754681-3.2252018120360122e-19j),(-0.6491775170629822+3.304309994100078e-19j),(-0.420802156901061-9.954051877909183e-19j),0.022585376168118454
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.6308496206936601-3.22992142149447e-19j),(-0.6510852684896767+3.333527019643684e-19j),(-0.42203877692267866-9.970659731566227e-19j),0.01665500765878536
Case7,2.012582793705961,4.025165587411922,3.018874198009522,(0.6603540187167914+0j),(-0.630148403228533+0j),(-0.40846733023965776-1.1741368697698188e-18j),(0.623337274494796+0j),(-0.6547116039197886+0j),(-0.427555093430282-8.164958441414821e-20j),(0.6465248959247125-3.2000831306073606e-19j),(-0.640166313938477+3.1686102653287037e-19j),(-0.41496102160077997-9.874110467106452e-19j),0.050326992762936174
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9073824293146383-3.221303605742737e-19j),(-0.4188694541781383-1.4870308697719472e-19j),(-0.034720416581225676+1.0212510243968666e-17j),0.014256232314031801
Case8,1.6198837120072371,2.84706834231575,2.233476034612074,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9318689654700868+0j),(-0.3594615341449051+0j),(-0.04906767432741799+1.5866194280358429e-18j),(-0.930408160976173-2.511834953801287e-19j),(-0.3652723833740498-9.861305808566947e-20j),(-0.030277713473397753+8.90832793565902e-18j),0.02606162419824076
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9081247723806863-3.199343353221458e-19j),(-0.41726860336955074-1.470046378317215e-19j),(-0.034587720805956956+1.0173573371087099e-17j),0.011780342664127474
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9046898528515157-3.3004507594363295e-19j),(-0.42461449288965664-1.5490604002113754e-19j),(-0.035196627332211475+1.0352235666781404e-17j),0.023170058239658523
Case8,1.6198837120072371,2.84706834231575,2.233476034612074,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9318689654700868+0j),(-0.3594615341449051+0j),(-0.04906767432741799+1.5866194280358429e-18j),(-0.9273630651367097-2.6090413785888747e-19j),(-0.3728838981830442-1.049070807694573e-19j),(-0.030908637887547226+9.093607529344668e-18j),0.03608731043254886
Case8,1.6198837120072371,2.84706834231575,2.233476034612074,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9318689654700868+0j),(-0.3594615341449051+0j),(-0.04906767432741799+1.5866194280358429e-18j),(-0.9260397022528404-2.650962736319769e-19j),(-0.37613613037898874-1.0767603840228926e-19j),(-0.031178217957269966+9.172766805133718e-18j),0.04039332544264004
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9042662391231193-3.312830648014444e-19j),(-0.42550973783054385-1.5588790552222401e-19j),(-0.03527083488537581+1.0374007706140475e-17j),0.024563124462106463
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9115062080393662-3.0985483626456987e-19j),(-0.4098806046610198-1.3933365074764048e-19j),(-0.033975323816147665+9.993864067393214e-18j),0.01846967927936373
Case8,1.6198837120072371,2.84706834231575,2.233476034612074,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9318689654700868+0j),(-0.3594615341449051+0j),(-0.04906767432741799+1.5866194280358429e-18j),(-0.924899714662764-2.6869183606007705e-19j),(-0.3789116487853912-1.1007730352021987e-19j),(-0.031408282848223244+9.240319710483431e-18j),0.044078766548165595
Case8,1.6198837120072371,2.84706834231575,2.233476034612074,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9318689654700868+0j),(-0.3594615341449051+0j),(-0.04906767432741799+1.5866194280358429e-18j),(-0.931660488803881-2.4715561010139087e-19j),(-0.3620882581378303-9.605660584093298e-20j),(-0.030013778842821134+8.830813573901377e-18j),0.02188910576488984
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9087688330821255-3.1802416387827775e-19j),(-0.4158736382087518-1.4553521341813393e-19j),(-0.03447209105302052+1.0139643297346206e-17j),0.010486689231024533
Case8,1.6198837120072371,2.84706834231575,2.233476034612074,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9318689654700868+0j),(-0.3594615341449051+0j),(-0.04906767432741799+1.5866194280358429e-18j),(-0.9245523705200595-2.6978449065667396e-19j),(-0.3797526171402605-1.1081185842733313e-19j),(-0.03147799137273235+9.260787327956718e-18j),0.04519737052123033
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9130035792763412-3.0535130328388433e-19j),(-0.40655723402620725-1.359718451134559e-19j),(-0.03369984702560225+9.913017404377327e-18j),0.02301494436060586
Case8,1.6198837120072371,2.84706834231575,2.233476034612074,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9318689654700868+0j),(-0.3594615341449051+0j),(-0.04906767432741799+1.5866194280358429e-18j),(-0.9321583470644663-2.455494464720188e-19j),(-0.36081341602354566-9.504558411483347e-20j),(-0.02990810618313746+8.799777773183269e-18j),0.02080083588206836
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9222193743913544-2.7708866127550335e-19j),(-0.3853455076903702-1.1578033797535758e-19j),(-0.031941590443650573+9.396901055995303e-18j),0.05168420922950439
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9115139897131286-3.098314956323676e-19j),(-0.40986341717094804-1.3931612348268364e-19j),(-0.03397389913165629+9.993445964049273e-18j),0.018493223758706455
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9109873996733397-3.114094677097472e-19j),(-0.411024552491358-1.4050352085316191e-19j),(-0.03407014654628554+1.0021691498768086e-17j),0.016901745813136915
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9039618250431407-3.3217149069393843e-19j),(-0.4261516523523349-1.5659447744577542e-19j),(-0.03532404368201592+1.038961862836243e-17j),0.025562661860516207
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9190560535792787-2.868957832663208e-19j),(-0.392779783739995-1.2261152436611582e-19j),(-0.03255782339844853+9.577809627061699e-18j),0.041702845322601816
Case8,1.5953400194010667,2.8961557275280905,2.245747880915159,(-0.9196024209382895+0j),(-0.39150763825122953+0j),(-0.0324523742641627+9.5569192132187e-18j),(-0.9088941555902983+2.7755575615628914e-17j),(-0.41630414607157673+0j),(-0.024541228522912184+1.2059321611553162e-18j),(-0.9103602285314703-3.1328486564176713e-19j),(-0.41240233316001046-1.4192119282583407e-19j),(-0.03418435186323097+1.0055206379297659e-17j),0.015010999319560382
Case9,1.6444274046134073,3.1906800388021335,2.417553729158351,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231663984883489+0j),(-0.7786217918716705+0j),(-0.07356456359966751+2.2653963651211414e-19j),(-0.6032152607255385-1.7210402057946617e-19j),(-0.7950884914516995-2.268475865990415e-19j),(-0.06297332759892392+4.512699072759542e-18j),0.04700908378771869
Case9,1.6444274046134073,3.1906800388021335,2.417553729158351,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231663984883489+0j),(-0.7786217918716705+0j),(-0.07356456359966751+2.2653963651211414e-19j),(-0.6089728240203328-1.7184047317467968e-19j),(-0.7907148463427172-2.2312459272770423e-19j),(-0.0626269221494544+4.488071529579259e-18j),0.037224280833411644
Case9,1.6444274046134073,3.1906800388021335,2.4175537217077703,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231664042895332+0j),(-0.7786217872287189+0j),(-0.0735645635996674-9.603080031294206e-18j),(-0.6321432882585831-1.7022541293742035e-19j),(-0.7724325240534191-2.0800291297168863e-19j),(-0.06117890889914184+4.385090747513876e-18j),0.027551801844875275
Case9,1.6198837120072371,3.2397674240144743,2.4298255754614364,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.5751145991497179+0j),(-0.8166000007230945+0j),(-0.049067674327417876-4.6506687858165335e-18j),(-0.5765509616042268-1.7263099070543323e-19j),(-0.8145104308114223-2.4388085698382127e-19j),(-0.06451160184519449+4.622022350304888e-18j),0.018969849514875722
Case9,1.6198837120072371,3.2397674240144743,2.4298255754614364,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.5751145991497179+0j),(-0.8166000007230945+0j),(-0.049067674327417876-4.6506687858165335e-18j),(-0.5869371888790845-1.7255969283631285e-19j),(-0.8071049019262123-2.3728906022985286e-19j),(-0.06392506235739465+4.580345390594558e-18j),0.036175066187143556
Case9,1.6198837120072371,3.2397674240144743,2.4298255754614364,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.5751145991497179+0j),(-0.8166000007230945+0j),(-0.049067674327417876-4.6506687858165335e-18j),(-0.5948987683374394-1.7238983476182084e-19j),(-0.8012912699188525-2.321982780422361e-19j),(-0.06346460574548896+4.547620678785209e-18j),0.049489821040952564
Case9,1.6444274046134073,3.1906800388021335,2.417553729158351,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231663984883489+0j),(-0.7786217918716705+0j),(-0.07356456359966751+2.2653963651211414e-19j),(-0.6167655341227186-1.7139715011007515e-19j),(-0.7846895504379979-2.1806269193937896e-19j),(-0.06214970113950674+4.454138402348563e-18j),0.023883495836254265
Case9,1.5953400194010667,3.1906800388021335,2.3930100365521807,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6436376271670564+5.551115123125783e-17j),(-0.7649368163432504+0j),(-0.02454122852291224-1.1028417179847672e-17j),(-0.6449439869055635-1.6894365338649413e-19j),(-0.7618440167015472-1.9956572059806942e-19j),(-0.06034026823282358+4.325422329028912e-18j),0.040198188595424136
Case9,1.5953400194010667,3.1906800388021335,2.3930100365521807,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6436376271670564+5.551115123125783e-17j),(-0.7649368163432504+0j),(-0.02454122852291224-1.1028417179847672e-17j),(-0.6472905441584234-1.6867800989455902e-19j),(-0.7598637422799849-1.9801355820123023e-19j),(-0.060183424722666454+4.3142610339252175e-18j),0.04436817675968917
Case9,1.5953400194010667,3.1906800388021335,2.3930100365521807,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6436376271670564+5.551115123125783e-17j),(-0.7649368163432504+0j),(-0.02454122852291224-1.1028417179847672e-17j),(-0.6458118541096776-1.6884652142505403e-19j),(-0.761113056301017-1.9899184437359847e-19j),(-0.06028237403707137+4.3213025378106854e-18j),0.041739122004316176
Case9,1.6444274046134073,3.1906800388021335,2.4175537217077703,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231664042895332+0j),(-0.7786217872287189+0j),(-0.0735645635996674-9.603080031294206e-18j),(-0.6362164109917893-1.698480684287844e-19j),(-0.7691020904035627-2.0532400960224726e-19j),(-0.06091512884002421+4.3663250586448724e-18j),0.03521913828705547
Case9,1.5953400194010667,3.1906800388021335,2.3930100365521807,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6436376271670564+5.551115123125783e-17j),(-0.7649368163432504+0j),(-0.02454122852291224-1.1028417179847672e-17j),(-0.6408642612182455-1.693827703964397e-19j),(-0.7652577008905384-2.022604118969695e-19j),(-0.06061064197746186+4.344661155388896e-18j),0.03916367444534614
Case9,1.5953400194010667,3.1906800388021335,2.3930100365521807,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6436376271670564+5.551115123125783e-17j),(-0.7649368163432504+0j),(-0.02454122852291224-1.1028417179847672e-17j),(-0.639815452225048-1.6949101235020113e-19j),(-0.7661293387820673-2.0295233066001161e-19j),(-0.06067967824082253+4.349573222196138e-18j),0.041153157593433284
Case9,1.6444274046134073,3.1906800388021335,2.4175537217077703,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231664042895332+0j),(-0.7786217872287189+0j),(-0.0735645635996674-9.603080031294206e-18j),(-0.6271377835768829-1.7065050227302254e-19j),(-0.7764766876987458-2.1128712099490252e-19j),(-0.06149921845567413+4.40787555407219e-18j),0.018181823961316068
Case9,1.6444274046134073,3.1906800388021335,2.417553729158351,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231663984883489+0j),(-0.7786217918716705+0j),(-0.07356456359966751+2.2653963651211414e-19j),(-0.6114746716833258-1.7170905175112587e-19j),(-0.7887937811810836-2.215022771440858e-19j),(-0.062474768185382355+4.477253183929789e-18j),0.03295352197285709
Case9,1.6198837120072371,3.2397674240144743,2.4298255754614364,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.5751145991497179+0j),(-0.8166000007230945+0j),(-0.049067674327417876-4.6506687858165335e-18j),(-0.585707224014815-1.7257697141803363e-19j),(-0.8079923531670805-2.380726539151887e-19j),(-0.06399535108414658+4.5853403059538676e-18j),0.03412793880875778
Case9,1.5953400194010667,3.1906800388021335,2.3930100365521807,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6436376271670564+5.551115123125783e-17j),(-0.7649368163432504+0j),(-0.02454122852291224-1.1028417179847672e-17j),(-0.6471266208223169-1.686968781481697e-19j),(-0.7600024797658731-1.9812203917442185e-19j),(-0.06019441313621164+4.315043012054494e-18j),0.04407650435123965
Case9,1.6198837120072371,3.2397674240144743,2.4298255754614364,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.5751145991497179+0j),(-0.8166000007230945+0j),(-0.049067674327417876-4.6506687858165335e-18j),(-0.5842069434520307-1.725948197921918e-19j),(-0.8090710107007308-2.390273974935134e-19j),(-0.06408078390698822+4.5914112197620436e-18j),0.031634433535164805
Case9,1.6444274046134073,3.1906800388021335,2.4175537217077703,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231664042895332+0j),(-0.7786217872287189+0j),(-0.0735645635996674-9.603080031294206e-18j),(-0.6389573151725765-1.6957816715594739e-19j),(-0.7668407168926339-2.0351820095538487e-19j),(-0.06073602146209293+4.3535820614165285e-18j),0.040400523356702765
Case9,1.6444274046134073,3.1906800388021335,2.417553729158351,(-0.6135310252179961+0j),(-0.7872053659300939+0j),(-0.062348961064490616+4.48574551712672e-18j),(-0.6231663984883489+0j),(-0.7786217918716705+0j),(-0.07356456359966751+2.2653963651211414e-19j),(-0.601637348871298-1.721668318506911e-19j),(-0.79627571147565-2.2786528592616408e-19j),(-0.0630673588876472+4.519383623744963e-18j),0.049680184377186465
Case10,0.9326603190344698,3.3379421944391554,2.135301264187393,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.5817207075530451+0j),(-0.5538441631282356+0j),(0.5956993044924335+1.9431874347344494e-17j),(-0.5993422757175773+3.184147295117915e-18j),(-0.5581435589337502+2.965269388578634e-18j),(0.5738158277343375+6.2100763408434726e-18j),0.04380444093583924
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.628267392256362+3.1528564950366667e-18j),(-0.542458652446506+2.7222394584453078e-18j),(0.5576905003792976+6.199745690860108e-18j),0.03686770815312346
Case10,1.0062913968529805,3.2888548092268146,2.1475731030398975,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6329105537714559+0j),(-0.5596443313747134+0j),(0.5349976198870972-2.6796664004670865e-17j),(-0.6349818863088673+3.141897397474768e-18j),(-0.5386443760019969+2.665218330813763e-18j),(0.5537691218017238+6.19509587242037e-18j),0.041842789824754534
Case10,0.9326603190344698,3.3379421944391554,2.135301264187393,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.5817207075530451+0j),(-0.5538441631282356+0j),(0.5956993044924335+1.9431874347344494e-17j),(-0.6031719923904152+3.1814631757273404e-18j),(-0.5561342797363014+2.9333602257106494e-18j),(0.5717501294254006+6.209551123881527e-18j),0.04769057672016519
Case10,1.030835089459151,3.2397674240144743,2.1353012567368124,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6761872855668491+0j),(-0.5277017370169778+0j),(0.5141027441932218-2.586177892089358e-17j),(-0.659890056769118+3.088684413981079e-18j),(-0.5238871846545909+2.452108749523423e-18j),(0.5385975591589113+6.169393874951062e-18j),0.04460659612580742
Case10,0.9326603190344698,3.3379421944391554,2.135301264187393,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.5817207075530451+0j),(-0.5538441631282356+0j),(0.5956993044924335+1.9431874347344494e-17j),(-0.6068502231030524+3.1784709519568324e-18j),(-0.5541855073003297+2.9026314399993816e-18j),(0.5697466368641871+6.208816085116717e-18j),0.051423527558044135
Case10,0.9572040116406401,3.2888548092268146,2.123029417884308,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6255891319717585+0j),(-0.5263868963556481+0j),(0.5758081914178454+2.1533152282714594e-17j),(-0.6194940482429955+3.165054908225152e-18j),(-0.547342099838118+2.7964236371345703e-18j),(0.5627110714534637+6.204486175429157e-18j),0.04014741575850489
Case10,1.0062913968529805,3.2888548092268146,2.1475731030398975,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.6329105537714559+0j),(-0.5596443313747134+0j),(0.5349976198870972-2.6796664004670865e-17j),(-0.6496329264166422+3.1130201439045153e-18j),(-0.5300828454899904+2.540139991134371e-18j),(0.5449671896844657+6.181665766837452e-18j),0.056253428327277755
Case10,0.9326603190344698,3.3379421944391554,2.135301264187393,(-0.6325631553719739+0j),(-0.540026156449534+0j),(0.55518970164818+8.95807289133083e-18j),(-0.5817207075530451+0j),(-0.5538441631282356+0j),(0.5956993044924335+1.9431874347344494e-17j),(-0.6001227973293959+3.1836358236421138e-18j),(-0.5577356790946328+2.9587732643898005e-18j),(0.5733964949233553+6.2099888708591296e-18j),0.04459641551952265
