Al,Ap,tau,N,x,z,6
2.0969680043606544,1.5187444956609697,3.73,9.0,3.7191936047291114,2.304145879169028,0.03159038700747811
3.837926889325714,0.9834035818162012,1.69,13.0,1.6850706809092382,1.0449643404263234,0.031462570384451924
4.727103107848446,1.7537947952794941,1.54,9.0,1.5304425782755495,0.9605177380477236,0.023236202951605674
4.405110757633653,1.835661260900063,0.32,15.0,0.3100621496824816,0.22060131575963282,0.06608745345156852
4.591855113961856,1.7531404231764651,1.56,9.0,1.5499590901889726,0.9748770311741021,0.030901126431876695
1.5907917802115281,0.680664062867525,4.0200000000000005,13.0,4.010765280453753,0.2143049707148735,0.013201559567666379
4.710878720603855,1.874910685625483,0.31,15.0,0.3007905174509101,0.2134371910270982,0.06492791001058212
4.302395410314238,1.401264829114591,1.61,9.0,1.6017309200687844,1.0011679930018749,0.01902047628596744
4.13771276516687,1.6279538661749502,4.25,9.0,4.242114892753187,1.8168228575940772,0.07622882389480377
3.3566213017803275,1.1158388921278835,1.7850000000000001,9.0,1.7763406214376154,1.108871789424592,0.026888156625469933
2.3105108097388607,1.4420524807691928,2.015,9.0,2.0048227356893324,0.49701826413073386,0.07385869051856844
1.640023229679999,1.2985869665441339,4.86,13.0,4.847984336042738,2.0459159004190135,0.06394498815540661
2.535188944875932,1.2594287370818535,1.965,9.0,1.9533461821604419,0.48218272390543726,0.05243311795568309
2.506783197322379,1.002581804114823,2.765,9.0,2.7595898148733675,1.1809702365840637,0.05957707987832865
3.000814126321273,1.2480585125273587,1.855,9.0,1.8450717766280684,0.4585477980419934,0.03671702850632316
3.508369240761236,1.8033811343410902,3.145,9.0,3.1327185704500025,1.944085396146308,0.012369921135831572
3.9876543612174054,1.832918279911347,4.3100000000000005,9.0,4.298775125991331,0.22782071020995248,0.06859263058110202
3.065148290609571,1.2270601111497972,4.055,9.0,4.065087942924766,2.475177346434105,0.017227477479921007
0.5826456249290795,0.8673895840795959,2.605,9.0,2.5954851090095197,1.611838715370999,0.05705055021281343
2.7205395690096803,1.262139309216885,0.385,9.0,0.3761156378483482,0.1714833314800958,0.04740775786811062
0.46400258661982613,1.4307351956807521,3.685,5.0,3.668646499122594,1.4675847886219948,0.08076860438710068
4.618207824919983,1.2724429044119643,4.055,9.0,4.050540440419265,0.9677406306929669,0.022722003898997974
3.1414778325576846,1.8775377591590858,2.545,9.0,2.541148575861919,1.0874046325556161,0.0744058940991391
4.895629882067355,1.553756003464783,2.73,13.0,2.7214459919960214,0.14642296032684216,0.036006008180468195
1.057935120601362,1.5437007158279494,3.355,13.0,3.3461680223806556,0.8103737785878564,0.016424775462676088
4.056855435808164,1.6912070162716084,0.33,9.0,0.3235405501743897,0.1461258407523592,0.05520115749482073
5.023827593856996,1.6009640331852142,2.695,13.0,2.6880050814277623,0.14402709443145367,0.04115705798405481
1.5755337651669805,1.7352985478384841,1.33,9.0,1.3341576070439845,1.064,0.052825402798623335
2.5424223676719024,0.9931244012755955,2.755,9.0,2.7594744442583328,1.6845250449913214,0.05079092881269697
2.825782236384023,0.9612395089089489,4.18,9.0,4.172940262499403,1.0084810018274368,0.04495999692127563
2.893726439965574,1.5560300489072374,2.63,9.0,2.63949124672792,1.5993646101472176,0.034519575160632636
1.1823827511992073,0.9225329780733621,4.26,13.0,4.246869821210383,0.23299649668418623,0.06985783317144545
1.312599261857603,0.7222020915901076,0.465,15.0,0.4781683717623081,0.15939793163895116,0.03301748382980492
1.9551936643513557,0.8256806245304438,2.975,9.0,2.965677080425543,1.8380775527339706,0.053571711549582096
3.5408242797224267,0.8179290902478694,1.75,13.0,1.7442171997399616,0.7531978185159981,0.018222763762059196
4.877332631386011,1.8212755559702678,1.5150000000000001,9.0,1.50809367391227,0.3731687659102544,0.007921247210525059
2.6579483171208147,1.0754125308517128,1.935,9.0,1.9309581775748517,0.4693636743096211,0.043755645725928584
1.2354205036542882,0.523873545756933,0.47000000000000003,15.0,0.4808927273633243,0.04226913063936335,0.025360886204066464
0.3562724545623243,1.7482071778764783,0.545,15.0,0.5702104260713935,0.177716608669555,0.09110340319587354
1.0398015256738031,1.4887631141017008,1.44,17.0,1.44,1.152,0.04472284879395963
2.8501430444951326,1.1953705078263424,1.8900000000000001,9.0,1.8804821894800814,0.4646343410012918,0.040126504427606596
2.428725315392597,1.4835095299875956,4.37,9.0,4.361910136493655,2.6950563856435226,0.0725753746038969
2.8955928269178948,1.5637560596394084,2.625,9.0,2.620349656668321,1.1238146601260621,0.08670311629338137
4.090345333591323,0.8187625430659473,2.97,13.0,2.969989394747365,2.375973486868413,0.030203864794843892
0.5239154455260496,0.9126447492966381,2.63,9.0,2.616639638067681,1.631061917408919,0.07197612450518956
4.933928955696658,0.6847776369230475,3.94,17.0,3.9399999999999995,3.152,0.0768835157932112
4.807347832547367,1.5971182969844684,3.975,9.0,3.9831029719914537,1.6796508625565336,0.07102602633633906
1.4435402545542024,0.9400043046676948,0.455,15.0,0.4685051452936221,0.15258366590884487,0.04079761103922276
2.7170982678462448,1.3479048955401445,0.385,15.0,0.3947960110382834,0.1285456189201845,0.05171760454930013
4.99202295993326,1.2727087674861008,3.91,9.0,3.9086395101171876,0.9295551796243788,0.03131508156179834
3.1812072783592322,0.7390171463166705,4.01,13.0,4.005306521949403,1.7104446646517342,0.01621239054344107
1.3881319999134136,1.72309293961407,1.365,7.0,1.3511467928396936,0.3968327339419862,0.008562441592736525
2.2074271723760948,1.4776526419287566,2.045,9.0,2.031484565868083,0.5020699693891668,0.07959300383597508
2.840885784712096,1.2224228452070214,0.38,9.0,0.3727112328110281,0.16633152658936148,0.044948635688217456
1.36418813751551,1.3721901079683096,1.375,13.0,1.3618722407936552,0.08369007235923893,0.06876818697562578
3.9587584554227213,1.3687891049183163,3.005,9.0,2.995877461808083,1.8529095810795624,0.018610371565743508
2.0050669444946077,1.5860554889377758,2.095,9.0,2.085377982592321,0.5111184146562867,0.09017248052201665
1.7108222844215506,0.7491872453876202,3.955,9.0,3.950625467434651,3.164,0.021765183836656432
1.5913957062458752,0.7684771270047044,4.0200000000000005,9.0,4.0179735832191,3.2160000000000006,0.038899870971734224
0.8056079319689223,1.0391125551411649,1.5050000000000001,9.0,1.521512265612188,1.1863708104246387,0.03728926878021493
4.7671237647558575,0.9512669043003202,4.0,13.0,3.997416325556822,1.7041124427484264,0.014390994582473454
3.469608695282072,1.2890234242252785,3.87,13.0,3.8810300378722196,1.6578487012858771,0.012289320375045914
4.804337613116636,1.5309300832887753,2.755,13.0,2.7456669152505424,0.14813175198136225,0.03257618719474656
1.428519709135611,1.1224302651167573,3.1950000000000003,9.0,3.182673751248795,1.974651444877795,0.02061965254337548
2.230312217594662,1.529666292987712,2.035,9.0,2.02320382506836,0.5023925219827106,0.08515719721107523
1.2979038045965718,1.2784064289804922,1.3900000000000001,9.0,1.3990841476130143,1.1102257610989712,0.04706511957806015
1.7753386784803693,0.813855006991803,0.435,15.0,0.4250658057605967,0.29929364798400515,0.035943487138665464
3.630875246255333,1.6083208829458688,3.795,13.0,3.8053767585467186,1.651706215351333,0.02352208998828484
2.577448779991682,1.3658496139261052,4.295,9.0,4.303183652657759,2.6255401913568823,0.07934755985519115
4.665259089417161,1.320303840711218,4.035,9.0,4.0301505651770855,0.9641259128859572,0.02173046640494553
4.918815772685529,1.644597801469337,3.93,9.0,3.9207782717473605,0.20779211695732175,0.008315575690504711
4.925442302013347,1.4862253376577743,3.93,9.0,3.9248045039416386,0.203015423516097,0.017274994784660325
0.529102931236794,1.3905319594767636,3.645,9.0,3.63577008906725,0.8691472350669752,0.01900208720480842
3.6418317354633136,1.306811286796778,1.725,9.0,1.7149890012819684,0.426638036084354,0.020188077455214698
5.019472842528611,1.380573892454938,3.9,9.0,3.8950529243717993,1.6628837757192554,0.028770646642712075
0.9268942633333466,0.8348664602475047,0.495,7.0,0.49081115419068894,0.3391397386198761,0.039033459033858645
3.0384334656247685,0.6084592081539728,4.08,13.0,4.079198706671641,1.7338843776706705,0.048633712691462695
2.8052257508481713,0.9624381819606609,4.19,9.0,4.1834520690174815,1.010799828225829,0.04730582161664572
1.2322339694620414,0.9296769889313833,4.23,13.0,4.214952154493498,0.23208851455214885,0.06279620220599691
1.7402281773272512,0.48225961908278214,3.94,13.0,3.9403698412324077,0.197,0.06803484721015163
3.442391739092129,0.9899863371219462,1.7650000000000001,9.0,1.764162621447761,0.4259035176938037,0.043635602296820765
1.6975935016024017,1.5929162998806252,4.805,13.0,4.794812889074346,2.0547814227802133,0.09491810403704518
3.9879986462240646,0.8808538196352009,1.665,13.0,1.6612838679021895,1.0252265338799147,0.01386580201291288
3.5423631692557285,0.7098396774992038,1.75,13.0,1.7475532663839266,1.0727697694377443,0.02375471127057066
1.5541458167752242,0.5643713125044598,4.045,13.0,4.038414509618457,0.2092250680320802,0.016592654364239123
0.6925670667461892,1.0876562500865008,2.5500000000000003,9.0,2.54286186940342,1.578479914667603,0.07209491672574769
3.2933252326978355,1.4006534674610278,0.36,9.0,0.3523059756307656,0.15881871515211884,0.049153044710435446
3.8577304868528204,1.5707738120120693,0.335,9.0,0.3315040441362794,0.14812205629340258,0.052271891231867124
5.009266766434455,0.8595274022574807,3.91,13.0,3.9083683734785635,1.6619457945066758,0.0659887743497576
1.075446538725402,0.6001404460104385,0.485,9.0,0.48496390664048755,0.1988225746371163,0.0610896369552328
4.777052076577753,1.5907996868520737,2.7600000000000002,13.0,2.7519074483591726,0.1491814359141215,0.03330107985990194
2.9880807830580536,1.779763018954662,2.595,9.0,2.605848558400925,1.5779670372354655,0.044448123809596465
2.738766973537517,1.24067580101149,1.915,9.0,1.9046520466030665,0.4716842761412839,0.04516432878495182
1.2545747024341316,1.8362122432902308,1.3900000000000001,5.0,1.3680651051987596,0.09319502126425248,0.04461777441843401
4.219890143841216,1.3270989338615435,4.22,9.0,4.215812818816578,1.0067875244273947,0.03583229694675921
1.9202760402299164,1.5816438205076693,2.12,9.0,2.111130297940877,0.5135077610250077,0.0894878891218328
1.453500095193826,1.708274055445433,1.35,7.0,1.3388861567029529,0.32509773344111603,0.020144858363032266
0.828817529551054,0.8271940062966431,1.5,13.0,1.4857520885617683,0.09035425773177348,0.021959520348304125
1.0849317968190961,1.5556570566690122,3.34,13.0,3.3319964612840427,0.807347489144115,0.007289617647827396
0.9610998498758785,0.45492150432858497,0.49,17.0,0.48350117851134833,0.03407916180588912,0.020596631471545175
1.5634644617868585,0.5710596768869632,4.04,13.0,4.034147944595343,0.9668006062410954,0.02015929881993606
0.6933863671239678,1.777387697703041,0.525,15.0,0.5430867056277529,0.2722853419396899,0.09020072971488874
3.112275951792662,1.5728623436618285,0.365,15.0,0.37590338209432056,0.048567378007518196,0.05775895189517614
2.691215368632157,1.5233715138254837,5.0,9.0,5.015124743367173,3.9852972761084664,0.03291405976912909
1.2323544997489746,0.8978781057190548,4.23,13.0,4.216221350152251,0.2313401136929935,0.06017520892926006
4.446100803447997,0.8872992043258701,2.86,13.0,2.858450462483378,0.14379869583459512,0.022150180922261772
2.1727910584611974,1.3519542840196677,2.055,9.0,2.0464346143783048,0.4998998443155134,0.06763527016480897
1.0081690305426507,0.5431433755012309,0.49,13.0,0.49870979918652214,0.20168164515192782,0.026581946583027084
4.168965843310846,1.8473088801639828,0.325,9.0,0.3179195414295981,0.14662626869395953,0.06178267073102171
1.3178057551520048,0.8919387179568377,0.465,15.0,0.4773860665448875,0.15567143761865673,0.03927556689098783
3.891725946425656,1.378776282307216,3.025,13.0,3.0144746097114536,0.16301920519468965,0.010965283553427997
3.0912728923213777,0.855141219713926,4.05,13.0,4.042406426077439,1.7323714829222951,0.016028944139303537
1.2291159424087026,1.79765059962602,3.255,15.0,3.245989840194661,1.5979941896947274,0.044028935172124
3.500895713392296,1.240425411090866,1.7550000000000001,9.0,1.7649100045180721,0.4040223866889908,0.03934014918972105
3.5149354420370913,0.9522832075018127,1.7550000000000001,9.0,1.7509677858566135,1.084127202250077,0.04952364709101479
4.488737539189822,0.7445010103456287,2.85,17.0,2.8499999999999996,1.7456250000000002,0.06211162300425031
0.5067210640878276,0.5425342968491157,0.53,15.0,0.5432015482742016,0.18166452905103983,0.02603170410423815
4.384068960528099,1.624714732827644,0.32,9.0,0.31678055033444896,0.13624938492197064,0.054725442890998094
2.5358830644052177,0.5614245582053055,2.7600000000000002,13.0,2.761366601781895,2.205457355280403,0.09079549029763107
2.266532656199521,0.7416065292789071,2.855,13.0,2.8455840647773893,1.760626488850001,0.012787056526062542
4.694914639976134,0.6590754755881822,4.035,17.0,4.0355210055287,0.9596150138217506,0.03366419817138895
1.4937999737054044,0.3473235777752551,4.085,17.0,4.084999999999999,2.5020625,0.09573180689833899
3.7968909157763893,1.5738063746707394,0.34,9.0,0.3331120108546623,0.14982336419610892,0.05261093189248009
0.5143164734208772,0.7774704431401538,2.6350000000000002,9.0,2.6275450251203294,1.6319153696902104,0.050830016921221605
4.589343942623433,0.8706145257812892,2.82,13.0,2.8178283634749124,1.2022085567187015,0.041561378386090114
1.5074284465742918,0.5547420363237582,4.075,13.0,4.07963686195897,2.490759774357727,0.02607935790080692
4.542785923567444,1.3095639672755193,4.085,9.0,4.079376210156706,0.9761251553098255,0.024992540935399772
1.4463926252977064,0.9750202492784668,0.455,15.0,0.4680030361345541,0.06072422789010549,0.042077195357512115
3.8113064555247007,1.4777011932057407,0.34,9.0,0.3355825747656057,0.14595204211453444,0.05047255370301522
3.8265690065517854,0.7670814462498717,1.695,13.0,1.6949634542825438,1.0380961357063598,0.02292845076982441
4.6295469674959495,1.3487915021751438,4.05,9.0,4.043167085147707,1.7304373150739911,0.02403830957246287
2.1600353810258306,1.0110905493371447,2.89,9.0,2.882264182762192,1.2379662849980582,0.06437463249789657
2.797783535028134,1.6061329601705765,4.9350000000000005,9.0,4.9449716922015865,3.936353093744731,0.060767956507330446
4.324485183363355,0.5910650453988578,2.9,17.0,2.8999999999999995,0.145,0.03950843168331916
4.441661526917384,1.8637803765145804,0.315,9.0,0.31054239005740963,0.14069754143641325,0.0588769696949326
1.0546878585376236,0.8268458636895059,0.485,15.0,0.47152855608401223,0.33695799114800584,0.04102468770564975
3.451588244958131,1.5983632656558022,3.17,9.0,3.1616833805182742,1.9531325247847326,0.013151006556135054
1.2260330102491601,1.2507063114348154,1.405,9.0,1.4174621398933094,1.1183988462166068,0.04900229776472704
2.2707990467211197,0.7220782607523235,2.855,13.0,2.847396413506764,1.2231165298982754,0.04298656275463599
1.0178486239741358,0.5322254653518803,0.49,13.0,0.4973356564916554,0.20236676135629925,0.02614131202230915
3.1913039769451252,0.5330227355417138,4.01,17.0,4.01,3.208,0.0319563300391716
1.320778917036914,0.4533812715098527,0.465,15.0,0.46499999999999997,0.1792138760046566,0.021159041426820128
4.568934116181083,0.8691698984436677,4.08,13.0,4.078526556583957,1.7367858487209664,0.022167927231575207
3.7748812509186966,0.6851580721410564,1.705,13.0,1.7048189886623482,1.044214085983832,0.040657305272848186
4.065439502949062,1.7815891459122075,0.33,9.0,0.3216668963165543,0.14795170354587975,0.05966646119818267
0.5503343301072758,1.3937827234094524,3.6350000000000002,9.0,3.622877751363388,0.8659401461425102,0.0027505197377985457
3.8629528747980935,1.3821245166720408,1.685,9.0,1.6960348839210373,0.38713588780255265,0.03647417598904741
1.2141745001423374,1.130661598493614,1.41,9.0,1.4171713832819761,1.128,0.03865343957481308
0.7768978430849369,1.2508716299024227,2.5100000000000002,9.0,2.5048677901239302,1.5509771176553588,0.07911138352019814
3.296727495779942,1.5684663706332496,0.36,7.0,0.3581308687953629,0.2447499010960273,0.06129240181777505
2.5516661572868675,1.3676708990365176,4.3100000000000005,9.0,4.300119121938393,1.0443916089349063,0.07601001029869749
3.2920121107626814,1.8061962754770757,3.22,13.0,3.210339476148572,0.17252377966473245,0.04127058946243936
0.7014281690181053,0.6047031488683748,0.515,13.0,0.5275595060838115,0.4023025045362154,0.029691073476783736
2.8004588532457624,1.1907497459684753,4.1850000000000005,9.0,4.193460418943802,2.5577926505964337,0.03857081518836849
2.288508308246808,1.5016988323709857,2.02,9.0,2.0086884038944164,0.49913271429332906,0.08062895310589714
4.079462908810761,1.7386310030888823,0.33,9.0,0.3220327942150157,0.14667432258804178,0.05705233015891294
3.3975742855473117,1.8649656206161744,3.18,9.0,3.17150589413536,2.514384841511214,0.017829611281345196
0.34953789780592087,0.6829110538734121,2.715,9.0,2.7018795942508897,1.6834935365096917,0.04362027244890012
1.2440185831341941,1.1353258080425668,1.405,9.0,1.4100570462365118,1.124,0.03583320920143794
2.80520803042793,1.7813010542576124,4.92,9.0,4.934503773208861,3.9238288285216187,0.0678520205961698
4.553973477117695,1.6124491052452246,1.565,9.0,1.5574411180036423,0.38666968442870103,0.006770715657292474
1.3099356361387264,1.7203179444935184,1.3800000000000001,7.0,1.3668791846895634,0.40150605326123884,0.022398274058440713
3.075179095825281,1.6264130337443792,2.57,9.0,2.5649475905445076,1.0988131737628808,0.04860313458441847
3.106622234896617,1.0678952946518285,4.04,9.0,4.031423101986304,0.9787663615652612,0.023095201960234013
4.125762264411802,0.7138955073570955,2.96,17.0,2.96,0.148,0.07048966175540732
0.4730129279638596,1.4577657298049551,3.6750000000000003,9.0,3.657039857615635,0.8297248892304597,0.08229867493655212
0.8596265220841968,0.652651815847712,0.5,9.0,0.4949504611480544,0.2136748115650904,0.029908301615535537
3.0135399295233265,1.310613201276566,0.37,9.0,0.36406677276197774,0.1641833741394886,0.04728757798467471
3.10682254626135,0.7121972399837739,4.045,13.0,4.041288732409952,1.724445035171444,0.018887161522119975
4.189433570149466,0.9797532338765134,2.935,13.0,2.930252122448043,0.15209222768870959,0.015332036696148495
1.0771901326907958,0.9834121171217757,4.325,13.0,4.312490772449511,0.23575409709963951,0.09131892229141758
2.147663345661516,0.4513003122444553,2.9050000000000002,17.0,2.905061942055317,1.2347798551382925,0.06400574068903085
4.16242418563907,1.328164461673528,2.94,13.0,2.930809735093707,0.1582489041110603,0.006664834876745377
4.564325274246277,1.7561459890622202,1.565,15.0,1.5720454359221983,0.2524905414585103,0.012278377220413864
2.1812791837288286,1.2081306060086325,0.41000000000000003,15.0,0.42250107291898725,0.05481612792556096,0.048513984783948375
1.3159926635730033,0.4197052787048813,0.465,17.0,0.4641359209999385,0.02411042282771705,0.018269697282021092
0.5404389861167844,0.8141908009184601,2.625,9.0,2.614948987620221,1.6244511976570766,0.05333939433413437
4.810625788727104,1.3575438795783525,2.755,13.0,2.746994085366585,0.1462672884185693,0.02969971134449541
4.27635865446158,1.2793434470048393,2.9050000000000002,13.0,2.8975801504486176,0.1557174158090268,0.010068372703427805
2.1885840529096092,1.4107615837005434,2.05,9.0,2.0394979059017215,0.5009610446543361,0.07241220414491228
3.059876267213755,1.1662822451787767,1.845,9.0,1.8350490168594376,0.45298811022521973,0.033813929278772574
2.5790558727380066,1.3957245544029637,1.95,9.0,1.9380184512309595,0.4833547992200427,0.059853839145377556
1.4351064146503754,0.7447913990672609,4.11,13.0,4.098306492456532,0.22190363710925493,0.026004693095321288
4.58189209159794,0.7353313070888314,2.825,17.0,2.825,0.14125000000000001,0.036093125024534184
4.369561304079033,1.7762859043751857,0.32,9.0,0.31368790094560267,0.14070919381785119,0.05635187765155071
0.9472618150319221,0.744865269160272,0.49,9.0,0.48180941587882004,0.21890925435200442,0.03319926798872978
0.3951765892240141,0.7319258258659624,2.69,9.0,2.679246503933155,1.6700418776915427,0.0488496545365599
1.3900505317790472,0.5927810532682878,4.14,13.0,4.132999489944225,0.2166389778327281,0.023713821087583558
2.575238369999727,1.7984191322738525,4.28,13.0,4.2896824013916,1.8262839173820486,0.07436768150284939
2.6844898628977503,1.2135861178098428,4.245,9.0,4.250154348932046,2.596382008248198,0.05141578158495745
2.3772386160671535,0.7247510720209165,2.815,13.0,2.807390738356607,1.7334365773481502,0.02139571813609661
2.7090292975735837,1.2086669518484912,0.385,9.0,0.37798843079869937,0.17003294301332258,0.044922036689214705
4.566442510651522,0.9099693801571762,4.08,13.0,4.078017397909025,1.7383498132365185,0.018224008558281993
3.6010577636589973,0.6778171881651874,1.74,13.0,1.7351995741589852,0.7461311832616739,0.059110551672914374
1.3054342721383885,1.6287261048190547,1.385,9.0,1.398988988785088,1.0927574570046292,0.0574328332261133
1.7378655941496695,1.6746609742678118,1.3,13.0,1.2911512560568563,0.0721078030388545,0.0494938341033873
4.345573363196592,1.343415396992987,2.8850000000000002,13.0,2.8760928574043834,0.1552107189600691,0.013423409721662323
1.27193792205294,1.1219379931646858,1.4000000000000001,9.0,1.4041184932037796,1.1199999999999848,0.035561017720831756
1.5416884146349215,1.5228881468305195,1.34,9.0,1.344458951307869,1.0719999999999343,0.048471959063420264
4.548833338236701,1.6523729791748014,0.315,15.0,0.3062125950395781,0.21592771557518184,0.05653985915048131
4.969231826893404,0.6369989301140234,3.9250000000000003,17.0,3.925,1.6681250000000003,0.07843041481486489
1.0529956887164202,0.6816147696086303,0.485,9.0,0.482087590375588,0.2048882769172218,0.03117616787714114
1.4623540366900694,0.5120005974604499,4.1,13.0,4.0955932608557255,0.979364423281353,0.02033847215375179
1.36958385622292,1.0142562872817065,0.46,7.0,0.4535643373381678,0.32329643173507977,0.04419773746597743
3.235082128090908,1.300641035878338,3.975,9.0,3.984169960005513,2.4260638502860012,0.03357101801958261
4.4763196092043875,1.1466891462382645,2.85,9.0,2.8529848997694915,2.2737634618815106,0.05655403171063628
4.6755314759280076,0.5990384530620191,4.04,17.0,4.04,1.717,0.09756187506998307
0.5484369666963946,0.615661054991235,0.525,9.0,0.5172596267642804,0.2294891918258879,0.02847117700940219
3.4363521947973936,0.8910937100618909,1.77,13.0,1.7642571108259364,0.7618409079259648,0.05658380588388662
3.8355590878668893,0.6184299973843612,1.695,15.0,1.6949999999999998,0.4010620350148095,0.03873679461007078
2.3221821714790947,0.9500833832680856,2.83,9.0,2.825876546998471,1.2092191074843854,0.06366315304801436
3.0402405925256275,1.796329821659087,2.58,9.0,2.5885822560309073,1.570084152371431,0.05660269497583289
1.2579112716997707,1.8090873580322635,1.3900000000000001,9.0,1.4067608949095438,1.0928492393911922,0.04840714670595644
0.7786344724111169,0.6818752366597999,0.505,9.0,0.4965849137014544,0.22271353117017723,0.030860301203303762
