Case,Theta,Phi,X,Y,Z,err,temTh,temPh,cost,fev
Case3Fin,0.8099418560036186,0.7363107781851077,(0.44634713481129956-1.665334536937735e-17j),(-0.49820364214368307+0j),(0.7185154123938848-6.779969913414751e-18j),0.14884061561821155,0.760854470791278,0.7363107781851077,0.9986499151964847,8378
Case4,1.5953400194010667,4.368777283898306,(-0.9412604897138878+0j),(0.33678838846693976+0j),(-0.02454122852291224-2.552628474762748e-17j),0.16794689733727464,1.5953400194010667,4.368777283898306,0.9963493167367072,8432
Case4,1.6444274046134073,4.172427743048944,(-0.8983325234437186-2.7755575615628914e-17j),(0.42474907450158295+0j),(-0.04905289606128979-1.1425981486061693e-17j),0.04217275836357712,1.619883712007237,4.270602513473625,0.9981823790858533,8345
Case4,1.5953400194010667,4.368777283898306,(-0.9126418455337749-1.850371707708594e-17j),(0.39542884582336857+0j),(-0.04088234021516394-1.612608257325029e-17j),0.07763175328572194,1.6117024811385134,4.303327436948519,0.9963493167367072,8444
Case4,1.6198837120072371,4.221515128261284,(-0.9046961220407955-1.3877787807814457e-17j),(0.41427886407046444+0j),(-0.04292867374322744-8.503115042474237e-18j),0.05288234507371019,1.6137477888556944,4.28287435977671,0.9997672699835927,8327
Case4,1.5953400194010667,4.270602513473625,(-0.9045003033225409-1.1102230246251566e-17j),(0.41690835562233125+0j),(-0.0392511846991644-3.217865362346183e-18j),0.046379545759525756,1.6100662349647687,4.2804199905160925,0.9998510991301405,8387
Case4Fin,1.5953400194010667,4.270602513473625,(-0.9045003033225409-1.1102230246251566e-17j),(0.41690835562233125+0j),(-0.0392511846991644-3.217865362346183e-18j),0.046379545759525756,1.6100662349647687,4.2804199905160925,0.9997345173499566,8348
Case5,0.8344855486097889,6.086835766330224,(-0.14455239364371192+0j),(-0.7267139572463527+0j),(0.6715589548470186-4.925809174678198e-18j),0.30246012881225515,0.8344855486097889,6.086835766330224,0.9922245281134746,8561
Case5,0.5399612373357456,5.890486225480862,(-0.170645498189943+0j),(-0.600841480107178+0j),(0.7646437824236454-6.649066456474846e-19j),0.0891331343168619,0.6872233929727672,5.988660995905542,0.9924324943809958,8453
Case5,0.5890486225480862,5.595961914206819,(-0.2312470070295845+9.25185853854297e-18j),(-0.5437148526385599+0j),(0.7869190590499452+7.653677168785427e-18j),0.10793352957213828,0.6544984694978736,5.857761302005968,0.9876714128492122,8333
Case5,0.4663301595172349,5.64504929941916,(-0.24039354436398022+6.938893903907228e-18j),(-0.4980689410333217+0j),(0.8134953695863378+7.617460180861295e-18j),0.1710092143793734,0.6074563920027138,5.804583301359266,0.979921406640712,8399
Case5,0.4908738521234052,5.595961914206819,(-0.2521250202949983+5.551115123125783e-18j),(-0.47133407387617315+0j),(0.8271805485387413+5.597308311839794e-18j),0.21611397490093356,0.5841398840268521,5.762859023928776,0.980449419752287,8417
Case5Fin,0.7117670855789375,5.939573610693203,(-0.2521250202949983+5.551115123125783e-18j),(-0.47133407387617315+0j),(0.8271805485387413+5.597308311839794e-18j),0.21611397490093356,0.5841398840268521,5.762859023928776,0.9940534032929276,8405
Case1,1.9389517158874505,5.448699758569798,(-0.6913020642446729+5.551115123125783e-17j),(-0.6265596688652517+0j),(-0.35989503653498817+2.7797203699435804e-17j),0.9210094623467037,1.9389517158874505,5.448699758569798,0.8857229663549203,8408
Case1,1.7671458676442586,6.1850105367549055,(-0.39371791635356185+2.7755575615628914e-17j),(-0.8013111000337272+0j),(-0.27749267927555815+1.373221654107024e-17j),0.5310762405465472,1.8530487917658545,5.816855147662352,0.9909218999284359,8387
Case1,1.9144080232812801,5.399612373357457,(-0.5050864124650816+1.850371707708594e-17j),(-0.7333104772545669+0j),(-0.2972917373144454+1.1271763318532658e-17j),0.6906463013983399,1.873501868937663,5.677774222894054,0.8694187222535789,8519
Case1,1.9880391010997909,6.234097921967246,(-0.39002934598876354+2.7755575615628914e-17j),(-0.7782599954447069+0j),(-0.3242791314870815+8.961804583610896e-18j),0.5036523225592457,1.9021361769781948,5.816855147662352,0.9994119483044248,8696
Case1,2.1598449493429825,6.1850105367549055,(-0.32832313152477566+1.1102230246251566e-17j),(-0.7881011681268748+0j),(-0.3705373517935856+7.053503476585261e-18j),0.3858467151065859,1.9536779314511523,5.8904862254808625,0.9898220094656857,8378
Case1Fin,1.9634954084936207,6.1850105367549055,(-0.32832313152477566+1.1102230246251566e-17j),(-0.7881011681268748+0j),(-0.3705373517935856+7.053503476585261e-18j),0.3858467151065859,1.9536779314511523,5.8904862254808625,0.9805130915702646,8354
Case2,0.8344855486097889,3.9269908169872414,(-0.5239315652662951+0j),(0.5239315652662953+0j),(0.6715589548470184-2.0111700873823875e-17j),0.35824361384743303,0.8344855486097889,3.9269908169872414,0.9886314675464467,8333
Case2,1.0062913968529805,3.485204350076177,(-0.40427707950058167+0j),(0.6596992127879364+0j),(0.6032782873670578-1.580907010717819e-17j),0.44263744308332137,0.9203884727313847,3.706097583531709,0.9484508408385461,8393
Case2,0.2945243112740431,3.5342917352885173,(-0.3065470985519644+0j),(0.5291954991643051+0j),(0.7211656368221081-1.362942052027387e-17j),0.24503403594231893,0.7117670855789374,3.6488289674506453,0.9684061209949,8525
Case2,0.8099418560036186,3.77972866135022,(-0.3377686948126889+0j),(0.5423268022931053+0j),(0.7132593638008479-1.5402376905849292e-17j),0.23485001583165482,0.7363107781851077,3.6815538909255388,0.9912080058675289,8354
Case2,0.8344855486097889,3.436116964863836,(-0.31323230750715014+0j),(0.5756706455661508+0j),(0.704919282010082-1.2111363074573063e-17j),0.30107032820100493,0.7559457322700439,3.632466505713198,0.9711808104859826,8492
