nit,nfev,njev,nhev,cg_niter,cg_stop_cond,fun,grad,lagrangian_grad,constr,jac,constr_nfev,constr_njev,constr_nhev,v,method,x,optimality,constr_violation,execution_time,tr_radius,constr_penalty,barrier_parameter,barrier_tolerance,status,niter,success,message
145,453,151,0,232,1,2.0000000067018435,[0.5645875  0.99999996],[0.31182869 0.68950471],"[array([1.57079632, 4.71238898])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.25275881, -0.31049526])]",tr_interior_point,[1.57079632 4.71238898],0.6895047052189882,0.0,0.6806988716125488,6.749643564695882e-07,1.0,2.048000000000001e-09,2.048000000000001e-09,2,145,True,`xtol` termination condition is satisfied.
1,3,1,0,0,0,1.6459508415830948,[-0.9136333  -1.30724382],[-0.6727239  -0.69344773],"[array([1.42060484, 0.42253813])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.2409094 , 0.61379609])]",tr_interior_point,[1.42060484 0.42253813],0.6934477332833829,0.0,0.0026488304138183594,1.0,1.0,0.1,0.1,1,1,True,`gtol` termination condition is satisfied.
36,120,40,0,40,1,0.0020422624519983433,[-1.00200946 -1.00002665],[-0.55342105 -0.68951633],"[array([1.56878477, 1.57076764])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44858841, 0.31051032])]",tr_interior_point,[1.56878477 1.57076764],0.6895163307798824,0.0,0.21251368522644043,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,36,True,`xtol` termination condition is satisfied.
44,144,48,0,56,4,2.7301895814905045e-05,[1.00001851 1.00000881],[0.55232264 0.68951289],"[array([1.57081483, 1.57080513])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44769587, -0.31049593])]",tr_interior_point,[1.57081483 1.57080513],0.6895128851088996,0.0,0.25800228118896484,0.1,1.0,2.048000000000001e-09,2.048000000000001e-09,2,44,True,`xtol` termination condition is satisfied.
58,186,62,0,79,1,3.497321812869878e-05,[1.00001757 1.00001743],[0.55232212 0.68952087],"[array([1.57081388, 1.57081375])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44769545, -0.31049657])]",tr_interior_point,[1.57081388 1.57081375],0.6895208667378722,0.0,0.32932043075561523,0.023746207363896033,1.0,2.048000000000001e-09,2.048000000000001e-09,2,58,True,`xtol` termination condition is satisfied.
70,219,73,0,74,2,0.0005290928020435012,[-1.00047859  1.00005014],[-0.55257668  0.68955117],"[array([1.57031759, 1.57084657])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44790191, -0.31049897])]",tr_interior_point,[1.57031759 1.57084657],0.6895511686243287,0.0,0.3216862678527832,0.005000000000000001,1.0,2.048000000000001e-09,2.048000000000001e-09,2,70,True,`xtol` termination condition is satisfied.
103,330,110,0,138,2,3.630037514892784e-05,[-1.00001543 -1.00002085],[-0.55232094 -0.68951418],"[array([1.57078089, 1.57077546])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44769449, 0.31050667])]",tr_interior_point,[1.57078089 1.57077546],0.6895141782743168,0.0,0.4886806011199951,0.0012500000000000002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,103,True,`xtol` termination condition is satisfied.
132,417,139,0,152,2,1.2798333561746937e-05,[ 1.00000268 -1.00001011],[ 0.5523139  -0.68950931],"[array([1.570799 , 1.5707862])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768878,  0.3105008 ])]",tr_interior_point,[1.570799  1.5707862],0.6895093095775153,0.0,0.5628955364227295,0.0003119548916332002,1.0,2.048000000000001e-09,2.048000000000001e-09,2,132,True,`xtol` termination condition is satisfied.
154,471,157,0,154,2,1.644537320283004e-05,[-1.00000321 -1.00001321],[-0.55231419 -0.68951072],"[array([1.57079309, 1.57078311])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44768902, 0.31050249])]",tr_interior_point,[1.57079309 1.57078311],0.6895107167969914,0.0,0.6287176609039307,7.801439333261941e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,154,True,`xtol` termination condition is satisfied.
182,579,193,0,210,2,1.9825841173212882e-06,[-1.00000055  1.00000143],[-0.55231272  0.68950605],"[array([1.57079576, 1.57079774])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([ 0.44768783, -0.31049538])]",tr_interior_point,[1.57079576 1.57079774],0.6895060532031074,0.0,0.7577991485595703,1.9451923058410276e-05,1.0,2.048000000000001e-09,2.048000000000001e-09,2,182,True,`xtol` termination condition is satisfied.
207,654,218,0,222,2,3.771238390182206e-07,[-1.00000003 -1.00000033],[-0.55231243 -0.68950488],"[array([1.57079629, 1.57079598])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([0.44768759, 0.31049545])]",tr_interior_point,[1.57079629 1.57079598],0.6895048804402713,0.0,0.847020149230957,4.7696197334453694e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,207,True,`xtol` termination condition is satisfied.
168,546,182,0,246,2,1.2610597566188713e-07,[1.00000012 0.08722387],[0.55231248 0.06014127],"[array([1.57079644, 1.57079632])]","[<2x2 sparse matrix of type '<class 'numpy.float64'>'
	with 2 stored elements in Compressed Sparse Row format>]",[0],[0],[0],"[array([-0.44768763, -0.0270826 ])]",tr_interior_point,[1.57079644 1.57079632],0.552312480723644,0.0,0.7761344909667969,1.8930814651226151e-06,1.0,2.048000000000001e-09,2.048000000000001e-09,2,168,True,`xtol` termination condition is satisfied.
