fun,nit,nfev,status,success,message,x,final_simplex
0.9626248395504504,67,127,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159266],
       [1.84506019, 3.14159266]]), array([0.96262484, 0.96262484, 0.96262484]))"
0.9626248343200754,75,143,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.962624833775881,79,150,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248336235594,83,158,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335986217,89,170,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335952741,94,180,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335915435,99,189,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.962624833590384,105,201,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901997,110,211,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901726,115,221,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901701,118,227,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901677,122,235,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901668,126,243,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901668,129,251,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
0.9626248335901668,129,251,0,True,Optimization terminated successfully.,[1.84506019 3.14159265],"(array([[1.84506019, 3.14159265],
       [1.84506019, 3.14159265],
       [1.84506019, 3.14159265]]), array([0.96262483, 0.96262483, 0.96262483]))"
