fun,nit,nfev,status,success,message,x,final_simplex
9.908605133767714e-12,100,188,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([9.90860513e-12, 1.86499705e-11, 2.35074182e-11]))"
1.2514433933575132e-12,105,198,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.25144339e-12, 5.56477087e-12, 6.31200647e-12]))"
9.348077867344866e-13,108,203,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([9.34807787e-13, 1.25144339e-12, 2.39513964e-12]))"
1.2434497875801811e-13,113,213,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.24344979e-13, 3.47277762e-13, 3.75699472e-13]))"
3.4861002973229915e-14,120,226,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([3.48610030e-14, 4.75175455e-14, 7.86037901e-14]))"
1.9872992140790296e-14,122,230,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([1.98729921e-14, 2.64233080e-14, 3.48610030e-14]))"
2.7755575615628914e-15,127,240,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([2.77555756e-15, 4.44089210e-15, 5.32907052e-15]))"
8.881784197001252e-16,130,246,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([8.88178420e-16, 1.55431223e-15, 2.10942375e-15]))"
4.440892098500626e-16,134,254,0,True,Optimization terminated successfully.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.44089210e-16, 6.66133815e-16, 7.77156117e-16]))"
4.440892098500626e-16,171,400,1,False,Maximum number of function evaluations has been exceeded.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.4408921e-16, 4.4408921e-16, 4.4408921e-16]))"
4.440892098500626e-16,171,400,1,False,Maximum number of function evaluations has been exceeded.,[1.57079633 1.57079633],"(array([[1.57079633, 1.57079633],
       [1.57079633, 1.57079633],
       [1.57079633, 1.57079633]]), array([4.4408921e-16, 4.4408921e-16, 4.4408921e-16]))"
